"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
50	0.5972615	0.5974391	0.1066414	0.3940499	0.1966989	0.5629831	0.7336467	0.0326881	0.6949699	0.0379430	0.8184600	0.2899477	0.6587426	0.0575823	0.2245773	0.5898316	0.1651834	0.2271130	0.6970857	0.4896518	0.3008712	0.4147472	0.0426227	0.6209574	0.1731192	0.4230108	0.5174748	0.2069007	0.6327830	0.4960386	0.0215845	0.1200213	0.1913577	0.4159352	0.2492210	0.4411396	0.6028209	0.4668937	0.6795903	0.5081414	0.0865102	0.5511108	0.6721370	0.6910898	0.3603170	0.4436630	0.4242208	0.4587862	0.7565782	0.0570746	0.2631538	0.0361463	0.4156490	0.4379433	0.6751083	0.2270908	0.0327813	0.0094855	0.4377526	0.0210596	0.3431699	0.7082662	0.1492877	0.5675655	0.2373317	0.4363275	0.5649808	0.0203850	0.4047446	0.4144199	0.2432730	0.4929642	0.6766581	0.3254582	0.5061561	0.5537800	0.4324075	0.3046333	0.6805092	0.7403564	0.5367015	0.0458304	0.1376679	0.7478993	0.2224834	0.6142375	0.2453583	0.6063338	0.4446509	0.2228181	0.5945723	0.1089644	0.3767554	0.1356318	0.4571504	0.4308426	0.7951660	0.3206689	0.6247946	0.6193120
100	0.8039776	0.7608735	0.1875400	0.3599483	0.1477660	0.4392744	0.6752171	0.0757496	0.6281832	0.0476922	0.6301862	0.2429873	0.6132108	0.1185832	0.2244163	0.6232104	0.1684776	0.1898513	0.6733737	0.5465890	0.1697929	0.2822356	0.0349772	0.7653043	0.2310813	0.4147805	0.4358207	0.1005904	0.6344884	0.3590676	0.1050209	0.2345198	0.1446950	0.3548579	0.2703946	0.4543255	0.7507147	0.5718764	0.6539694	0.5243657	0.0943010	0.6238021	0.6686495	0.7282766	0.2360502	0.5840667	0.5583439	0.4131497	0.7446425	0.0629638	0.2274515	0.0537089	0.4524095	0.3483486	0.7595016	0.1634316	0.0486665	0.0116476	0.3586011	0.0511934	0.4034731	0.7603888	0.2244011	0.4674568	0.1428782	0.2576145	0.4567676	0.0517977	0.2797590	0.3965260	0.1043008	0.3704959	0.5946671	0.1574570	0.4789029	0.6701919	0.3914756	0.2122425	0.7234623	0.7992597	0.3910959	0.0492879	0.1581454	0.7259090	0.1873521	0.6973468	0.2048354	0.7083815	0.3883400	0.1581979	0.5514457	0.1882091	0.2803985	0.1732236	0.4010414	0.4516619	0.5925503	0.5114573	0.6542088	0.7453196
150	0.6153605	0.6152702	0.1667247	0.5522602	0.1103076	0.5275702	0.6616657	0.0521600	0.6720222	0.0309421	0.5552537	0.3481631	0.7565530	0.1430255	0.2074758	0.5866511	0.1406703	0.2658557	0.7602915	0.4922072	0.1285594	0.1205314	0.0526934	0.6210129	0.2202593	0.2709681	0.3687376	0.0749911	0.6605572	0.5055517	0.0673241	0.2409166	0.1775543	0.3539601	0.2477019	0.5424636	0.5406025	0.6905840	0.5934017	0.6540408	0.1311649	0.5200703	0.6830000	0.7318635	0.2810320	0.6015918	0.5731018	0.3991330	0.4926183	0.0644736	0.2299165	0.0601538	0.6713358	0.3764295	0.7027734	0.1900266	0.0301000	0.0519497	0.3622303	0.0395602	0.5464282	0.6527548	0.2152696	0.4001053	0.1307096	0.2438313	0.4126066	0.0419720	0.2649736	0.4404712	0.0427115	0.2540090	0.6742835	0.1350655	0.4994057	0.5350686	0.4150105	0.2304033	0.7621920	0.7727002	0.3974742	0.0350637	0.1788758	0.6620311	0.1696622	0.5697438	0.3348140	0.6543338	0.3478083	0.1949599	0.4277842	0.1375653	0.3335448	0.1458665	0.4001778	0.4921681	0.7404682	0.5415679	0.6977711	0.7538437
200	0.6490743	0.7058832	0.1861276	0.5465075	0.1114571	0.4421620	0.7149972	0.0532340	0.7337269	0.0583627	0.7638759	0.2567730	0.6827098	0.0565907	0.2107318	0.5046522	0.1735724	0.2063001	0.5963230	0.4240431	0.1276435	0.0410010	0.0427055	0.5819944	0.2416613	0.2125467	0.3487811	0.0859004	0.6188391	0.4191309	0.0622336	0.3525729	0.2074186	0.3247317	0.2561566	0.5650264	0.7102488	0.6723247	0.6344272	0.6409060	0.1107971	0.5689478	0.6819069	0.6634025	0.2253269	0.4808318	0.4721301	0.3226141	0.5745051	0.0602507	0.1117520	0.0157033	0.6267372	0.4633524	0.7559529	0.2326719	0.0213008	0.0131318	0.4689228	0.0495994	0.4328558	0.6970415	0.1959908	0.5862855	0.1481221	0.2524915	0.3752124	0.0861362	0.1964196	0.4020810	0.0441776	0.2368244	0.6406421	0.1207169	0.5344524	0.7174895	0.3109538	0.1834227	0.7456642	0.6852604	0.4210649	0.0389232	0.1543729	0.5997363	0.2476867	0.5547045	0.1845414	0.6751783	0.4219346	0.1071535	0.5087055	0.2083135	0.3771716	0.1185078	0.4256230	0.5537747	0.6085439	0.5495675	0.7913526	0.7646847
250	0.6533840	0.6435900	0.1008579	0.4773179	0.1305043	0.4624631	0.6523417	0.3561309	0.6358842	0.0382527	0.7406214	0.3315999	0.7514434	0.0730815	0.2731222	0.5057975	0.1754962	0.2271502	0.5909600	0.3056221	0.0955896	0.0192569	0.0463623	0.6896721	0.4211953	0.1395476	0.3564158	0.0611263	0.5864355	0.3712071	0.0950545	0.3807158	0.1477876	0.3396411	0.2937847	0.6010647	0.6561127	0.5759320	0.7939650	0.6413537	0.1013273	0.4141821	0.6652912	0.6720715	0.2903309	0.4670541	0.4756307	0.2390152	0.7712952	0.1012552	0.1580981	0.0154045	0.6322544	0.5070758	0.6435694	0.2909205	0.0185777	0.0108238	0.4833270	0.0615371	0.4584923	0.6611218	0.2108370	0.4714473	0.1519861	0.2011108	0.5112953	0.0389977	0.3162710	0.3913288	0.0171781	0.1948987	0.5383926	0.1734632	0.5103877	0.5540813	0.3850673	0.2439481	0.6827408	0.7936175	0.3423111	0.0625407	0.2277077	0.5829028	0.2650433	0.6152769	0.2011637	0.5501493	0.2512465	0.1575832	0.4694959	0.2171701	0.3167467	0.0760428	0.3987969	0.3751328	0.6763956	0.6660870	0.7232276	0.7935241
300	0.7732591	0.7512663	0.0972903	0.4566029	0.1547790	0.4445675	0.7270689	0.5167168	0.5748980	0.0336571	0.6849026	0.2118225	0.6948584	0.0719152	0.2113924	0.6758110	0.1271306	0.2513956	0.5903816	0.4611001	0.1346887	0.0048573	0.0343310	0.7311396	0.2763755	0.1912768	0.3516564	0.0499855	0.6222148	0.3982086	0.0653241	0.3521437	0.2689478	0.3511050	0.3982384	0.5301789	0.7118928	0.6271061	0.6907674	0.5309249	0.0807518	0.4860438	0.7210234	0.7501672	0.2019693	0.4960114	0.4787172	0.2686868	0.5931775	0.0692225	0.1062214	0.0612328	0.5117899	0.4316234	0.5955408	0.2107853	0.0468488	0.0114422	0.4397019	0.0982735	0.3924586	0.5554388	0.2084629	0.5993635	0.1919299	0.1477354	0.4769880	0.0818263	0.2149377	0.4932614	0.0221716	0.1994505	0.6805931	0.1534255	0.5168527	0.5192356	0.2490601	0.2100161	0.6585691	0.6647300	0.3885719	0.0609332	0.1582131	0.7248323	0.1999548	0.6554813	0.2048998	0.5410758	0.3969184	0.2321647	0.4453489	0.2612056	0.4048345	0.1231471	0.3579731	0.3657820	0.6078699	0.6343989	0.6450884	0.5849739
350	0.7477078	0.6084852	0.1065518	0.4777562	0.0873161	0.5679786	0.6379636	0.5721082	0.7210627	0.0425521	0.6890407	0.1899444	0.6420531	0.0612033	0.2396176	0.5860435	0.1784620	0.2218321	0.6088295	0.3329396	0.1053894	0.0027452	0.0462390	0.6639203	0.3337222	0.0994024	0.4515751	0.0567926	0.6035497	0.3991546	0.0289533	0.3172551	0.2347138	0.4239008	0.3641592	0.5678508	0.7048456	0.6725655	0.6573998	0.5384702	0.0923220	0.5103797	0.6542329	0.8389077	0.2334042	0.4151468	0.5272528	0.2742510	0.5977953	0.1248413	0.1565787	0.0339748	0.6321389	0.4345751	0.6362527	0.1432047	0.0311998	0.0045774	0.4294561	0.1357317	0.5022961	0.6318730	0.2022143	0.4379253	0.1304279	0.1767618	0.4190845	0.0966738	0.1980710	0.3982046	0.0259821	0.1903569	0.6686726	0.1899372	0.5751317	0.5370382	0.3454657	0.2477970	0.8137764	0.6373820	0.3386316	0.0392545	0.1688820	0.6494299	0.2267329	0.5311900	0.2136824	0.5906980	0.3777558	0.1753500	0.4886710	0.2281479	0.3184152	0.0945424	0.3395801	0.3398978	0.6835470	0.5610519	0.6481054	0.7452351
400	0.5754168	0.7286697	0.0748136	0.5405141	0.1141981	0.4013756	0.5430464	0.4506502	0.7084070	0.0731369	0.6162016	0.2117663	0.7525783	0.0612155	0.2561064	0.6263658	0.1644707	0.2448099	0.8347758	0.4355504	0.1134620	0.0153877	0.0712884	0.5226846	0.2802882	0.1223821	0.3584431	0.0701286	0.6231938	0.4685477	0.0521137	0.3216088	0.2471501	0.3777122	0.3638076	0.5312019	0.5940983	0.5939697	0.6265646	0.6164733	0.0639370	0.4945932	0.6450994	0.5955822	0.2507205	0.3069695	0.4855782	0.3282699	0.7065676	0.0610815	0.2043043	0.0669035	0.6212747	0.4011902	0.7405734	0.2329028	0.0310041	0.0130442	0.4411630	0.0789127	0.3345873	0.5982468	0.2003941	0.4853416	0.1314057	0.2386522	0.3733158	0.0590198	0.1949105	0.4652100	0.0248801	0.2048895	0.6766700	0.1400295	0.5400641	0.5534134	0.3540207	0.2427401	0.6647392	0.6530889	0.4759722	0.0304101	0.1666176	0.7047112	0.2887901	0.5275118	0.1810743	0.5960602	0.3573638	0.1683223	0.3999203	0.2233392	0.3579240	0.0766636	0.3106029	0.4215532	0.5577663	0.6055613	0.6381323	0.7464891
450	0.7153976	0.6636835	0.0872099	0.5092807	0.1032907	0.4059540	0.7132134	0.3969160	0.6052175	0.0259236	0.7677750	0.2261066	0.6978612	0.0877757	0.2054344	0.6797542	0.0966586	0.2563725	0.7056569	0.3657858	0.1448666	0.0075458	0.0946431	0.6055076	0.2171445	0.1424127	0.3002929	0.0868960	0.7013591	0.4727450	0.0244318	0.4577447	0.1977311	0.3081961	0.3429040	0.4694846	0.7095493	0.4840228	0.6185457	0.5113453	0.1263225	0.5563901	0.5797518	0.7684779	0.2437134	0.4664153	0.4472475	0.3614603	0.4988736	0.1268603	0.1456561	0.0648309	0.5532034	0.4738483	0.6641209	0.1692757	0.0362135	0.0236788	0.3249157	0.1033701	0.4402439	0.6173222	0.2202151	0.4372268	0.1105331	0.2119623	0.4133459	0.0911752	0.2125652	0.3909618	0.0283936	0.2168778	0.5589469	0.1449271	0.5138719	0.6835932	0.3330832	0.2322156	0.7100910	0.6853790	0.3575740	0.0615513	0.1342060	0.6525811	0.3003782	0.5820766	0.2270627	0.5175788	0.3396974	0.1703713	0.4663527	0.1766330	0.3129376	0.1558774	0.4191605	0.4598976	0.7335187	0.4802464	0.5126301	0.6562729
500	0.5496295	0.6377859	0.1506409	0.5266848	0.1439248	0.4540576	0.7756733	0.5298530	0.7055538	0.0364095	0.7257860	0.2906558	0.6747914	0.0624167	0.1783659	0.7248710	0.2365041	0.2130961	0.8323934	0.3128003	0.1284016	0.0109656	0.0241714	0.5921587	0.3296099	0.0851701	0.3873766	0.0804402	0.7291043	0.3989068	0.0221482	0.4121414	0.2887517	0.2843254	0.4315026	0.5606460	0.7460095	0.5150307	0.7127854	0.5394125	0.0982139	0.5016020	0.5945507	0.6719312	0.2774964	0.4355648	0.4807888	0.3616827	0.6221242	0.1257921	0.1404971	0.0112061	0.5042706	0.4759312	0.7072122	0.1933871	0.0197441	0.0133938	0.4455401	0.0698884	0.4535052	0.5644606	0.2106597	0.5419920	0.1263357	0.1673448	0.3740919	0.0619375	0.2256646	0.3827945	0.0214033	0.2332615	0.5289323	0.1730050	0.6674030	0.5635345	0.3824856	0.1994877	0.7235610	0.7287116	0.3765408	0.0649311	0.1686140	0.6527709	0.2695355	0.6512152	0.2580491	0.7448401	0.3844242	0.2378692	0.4679874	0.2794973	0.4675714	0.1113730	0.4222432	0.4957722	0.5846220	0.5757927	0.7314904	0.7106052
550	0.6660569	0.6303061	0.0512483	0.5576661	0.2576431	0.6470566	0.6449125	0.2608641	0.6279699	0.0382264	0.6289889	0.3972877	0.6718537	0.0797864	0.1909711	0.6220364	0.1499383	0.2192816	0.7276864	0.3968101	0.5984127	0.0413873	0.0416145	0.6624797	0.1518766	0.1480261	0.3135475	0.7944630	0.8394900	0.7417773	0.0421064	0.3439138	0.1948516	0.3602160	0.2776574	0.5363465	0.6960618	0.4079128	0.7075948	0.6119864	0.0720789	0.4587810	0.7165987	0.6947703	0.5031131	0.4607620	0.4111282	0.5774514	0.6961707	0.1267501	0.5431505	0.0538520	0.4682897	0.3306012	0.7235600	0.2055565	0.0275001	0.0132343	0.5405423	0.0698143	0.1604983	0.5696063	0.2056639	0.5999944	0.1581460	0.5121190	0.5983371	0.0546233	0.2219231	0.4402884	0.5224437	0.2999179	0.6490207	0.5629646	0.5788769	0.5557305	0.2995200	0.2479439	0.6646793	0.5889729	0.6260267	0.0452354	0.0329937	0.6612489	0.5563485	0.6709475	0.2807948	0.6546004	0.3393354	0.1475139	0.5886852	0.2373983	0.4542358	0.1743589	0.3591672	0.4893318	0.6407498	0.5245856	0.5860407	0.5582606
600	0.7122488	0.6211226	0.0546864	0.4358248	0.2546177	0.6483704	0.7128456	0.0548326	0.5599170	0.0290838	0.7429179	0.5293130	0.6388424	0.0903320	0.2285226	0.7001812	0.1733655	0.2736999	0.6408939	0.5478982	0.5572138	0.2383433	0.0767897	0.5240828	0.0620274	0.2284094	0.3358928	0.6043632	0.7166162	0.7345000	0.0565826	0.2011624	0.2579089	0.3740492	0.2826428	0.4480867	0.6187185	0.3814275	0.7374544	0.6388658	0.1335459	0.5256925	0.6692802	0.6886456	0.7251922	0.4616316	0.5304881	0.5500730	0.5541947	0.0732315	0.6419212	0.0588839	0.6051262	0.5319446	0.8432892	0.1825072	0.0666888	0.0141799	0.6635037	0.0560227	0.0577301	0.5769266	0.2217324	0.5721309	0.2809131	0.6723841	0.5604736	0.0458746	0.3770090	0.4313016	0.5520039	0.3681924	0.6571790	0.5881741	0.5173809	0.5722380	0.3678957	0.2323600	0.6942744	0.7096024	0.6441746	0.0453640	0.0412124	0.6245278	0.6335498	0.5445939	0.2987630	0.7143815	0.3474008	0.2199406	0.5814250	0.1617911	0.4166285	0.1496756	0.3579373	0.3966708	0.7288496	0.3727078	0.9238995	0.7429837
650	0.7747380	0.5846745	0.0980244	0.5021876	0.2015944	0.6243692	0.6141318	0.1132680	0.6818155	0.0676776	0.7482161	0.5299694	0.6505967	0.0443141	0.1368385	0.7297507	0.1557525	0.2437080	0.7045392	0.5523118	0.6494075	0.4268714	0.1124494	0.6216089	0.0333816	0.4364697	0.3701093	0.6746072	0.7224414	0.7687474	0.0182902	0.2089289	0.2061921	0.4161063	0.3062395	0.3744632	0.6629128	0.3936960	0.6884621	0.5911754	0.1654195	0.5281989	0.7063729	0.7203104	0.6629848	0.4913061	0.5135119	0.5960652	0.6129008	0.1105016	0.6293376	0.0574617	0.5035013	0.4790784	0.6473759	0.1707049	0.0536803	0.0216265	0.6088854	0.0455672	0.0372822	0.6121616	0.2249213	0.6984997	0.2625426	0.6609235	0.6323861	0.0080268	0.4338985	0.5063790	0.5777938	0.4503735	0.6357539	0.6162321	0.6830676	0.5657625	0.2510787	0.2308019	0.7342631	0.6111863	0.7096722	0.0678529	0.0308558	0.6819157	0.8044993	0.7051437	0.3283589	0.7015558	0.3071602	0.1806955	0.5572609	0.1439031	0.4025340	0.1688139	0.3178391	0.4215836	0.6687538	0.1825553	0.7154684	0.6814482
700	0.6700488	0.6782226	0.0773994	0.4040375	0.2529374	0.6495076	0.7249495	0.0550038	0.6746155	0.0418134	0.7901510	0.5462367	0.6285651	0.0600661	0.0885905	0.6751722	0.1567316	0.1801156	0.6641969	0.6864015	0.6472239	0.4938270	0.0811159	0.7059982	0.0237300	0.5206897	0.4061904	0.7511965	0.7036868	0.6570308	0.0063851	0.2617893	0.2045569	0.3255964	0.2759482	0.4427972	0.7096245	0.3500451	0.7380405	0.5067598	0.0988353	0.4564361	0.6468228	0.7546747	0.6869693	0.5730925	0.5731355	0.6099967	0.6301593	0.0983347	0.5914139	0.0523122	0.3244636	0.4065449	0.6973754	0.2010813	0.0685866	0.0150820	0.6813395	0.0201944	0.0162596	0.7068086	0.2489493	0.4565508	0.3674380	0.6226652	0.5962736	0.0057256	0.3980291	0.5622622	0.6768289	0.4778905	0.6978947	0.5902839	0.6308011	0.6025251	0.3719089	0.2014852	0.6691339	0.6762613	0.7614613	0.0606821	0.0682522	0.7040834	0.5758334	0.6850775	0.2893288	0.7759076	0.3593266	0.1411174	0.4919530	0.1691995	0.3043865	0.1744223	0.4055133	0.3723416	0.7041150	0.1572562	0.5964029	0.6862018
750	0.7052835	0.5973783	0.0754251	0.3386201	0.2524348	0.6223638	0.8058182	0.0569243	0.6752756	0.0497929	0.6178885	0.5963593	0.7259632	0.0695292	0.1394517	0.7897939	0.1634418	0.2062844	0.6886516	0.6940250	0.7534634	0.4004896	0.0414726	0.8195640	0.0182674	0.4517095	0.4236018	0.8394515	0.7427850	0.7026020	0.0108640	0.2753409	0.2590958	0.3112986	0.3350018	0.4133576	0.5462553	0.3543765	0.7661850	0.6853838	0.0830313	0.3754879	0.7242923	0.6188616	0.7197141	0.4339844	0.3854798	0.5920210	0.6126046	0.0699188	0.8137622	0.0267795	0.5313496	0.3261397	0.8948489	0.1656929	0.1087392	0.0351898	0.6004095	0.0508152	0.0177043	0.6309246	0.3090843	0.5859632	0.3586514	0.5484513	0.6719542	0.0132976	0.4644437	0.4123292	0.6523597	0.4907263	0.5888223	0.8176964	0.7103816	0.6447807	0.3787437	0.2642639	0.7402390	0.7170627	0.8757363	0.0402870	0.0364129	0.5835154	0.6377009	0.6384366	0.2629624	0.6428844	0.3665396	0.1267414	0.6490605	0.1314884	0.4291855	0.1667699	0.4610175	0.4092185	0.7549857	0.2255748	0.7418963	0.5920237
800	0.7306792	0.4992445	0.0683854	0.3625071	0.2754971	0.7074179	0.7744338	0.0691550	0.6469603	0.0590250	0.6969597	0.5747410	0.6107228	0.0774523	0.1805626	0.7181828	0.2176215	0.2386993	0.5768799	0.7033541	0.7771056	0.4300004	0.0468611	0.7225440	0.0293350	0.4598098	0.4037959	0.6907440	0.6349097	0.7126792	0.0209133	0.2146094	0.3150408	0.3815633	0.4254784	0.4417251	0.6535857	0.4213261	0.7470563	0.6591684	0.1335877	0.4529481	0.6387773	0.7027499	0.6636683	0.5350376	0.6146514	0.5512642	0.6479067	0.0495331	0.7000185	0.0812451	0.5793304	0.4090379	0.8180817	0.1331938	0.1207724	0.0100316	0.6406405	0.0229744	0.0262274	0.6528895	0.1661950	0.5949657	0.3241928	0.7041861	0.6315741	0.0301521	0.4633731	0.4873940	0.8255377	0.4984006	0.6170652	0.7508545	0.7719594	0.5444948	0.3777175	0.2210428	0.7086393	0.6700633	0.5895600	0.0190416	0.0428592	0.6920182	0.4888100	0.6126298	0.2511639	0.7518056	0.3281810	0.1080638	0.6324364	0.0955652	0.3841697	0.1099514	0.4574463	0.3072173	0.6569371	0.1867929	0.6633806	0.7817975
850	0.6671015	0.5366503	0.0931222	0.3617035	0.3468418	0.7685547	0.6728237	0.0495232	0.7750724	0.0656061	0.7742422	0.4348703	0.6020103	0.0625372	0.2376459	0.6879430	0.1064548	0.2322353	0.6546731	0.6011555	0.7649627	0.3812986	0.0745374	0.6992052	0.0265235	0.5212223	0.3969689	0.5625800	0.6867160	0.7338295	0.0072203	0.2067128	0.2558851	0.3137836	0.4787167	0.5797826	0.6369828	0.3535263	0.7556367	0.6171979	0.1133362	0.6003036	0.6876551	0.7366115	0.7354848	0.6648667	0.5809050	0.5502674	0.6740010	0.0923362	0.7247216	0.0195644	0.4718990	0.6791983	0.6485644	0.1443088	0.0475973	0.0237307	0.6334457	0.0437599	0.0240068	0.6471760	0.1693675	0.6889188	0.3704954	0.7593161	0.6025543	0.0136772	0.4152457	0.5220660	0.6025325	0.4675525	0.6419611	0.6403363	0.6963967	0.6984874	0.4341091	0.2852873	0.5955669	0.7067761	0.7372583	0.0222414	0.0379687	0.6103565	0.5576114	0.6057021	0.2651078	0.6784243	0.3470271	0.1457496	0.6098366	0.0791343	0.3507380	0.1565004	0.4227812	0.3849472	0.6502357	0.1923313	0.7578067	0.6587523
900	0.8239821	0.6194429	0.1231851	0.3522528	0.3172565	0.8106289	0.7541959	0.0246863	0.7100386	0.0748565	0.6929835	0.5616403	0.5776010	0.0824136	0.1950269	0.6614034	0.1508189	0.2840877	0.6013327	0.5955424	0.7307022	0.4280967	0.0690965	0.8756971	0.0103287	0.5659703	0.5144644	0.6631389	0.5317777	0.7226422	0.0007051	0.1715060	0.2963631	0.4741771	0.4326987	0.4880075	0.6909651	0.3854105	0.6585177	0.6431407	0.0904099	0.4501621	0.6695192	0.7029278	0.6375505	0.5158671	0.5115486	0.6134414	0.6503598	0.0752085	0.6237372	0.0411967	0.2921366	0.6466678	0.6989363	0.1276320	0.0513326	0.0196986	0.6763492	0.0072635	0.0052598	0.6639792	0.2076080	0.4719753	0.2548462	0.6183421	0.6381877	0.0116604	0.3916053	0.4850785	0.6988321	0.6266007	0.6094667	0.6079359	0.7689324	0.6606491	0.4055921	0.1828341	0.6913300	0.6483478	0.6843667	0.0435731	0.0237240	0.6924924	0.5350688	0.5536702	0.1884257	0.6269139	0.3432768	0.1455112	0.5990381	0.0969695	0.3410657	0.1624603	0.3107675	0.4709106	0.5833723	0.2411305	0.6283381	0.7568480
950	0.5667407	0.6801021	0.1753948	0.3313774	0.2686579	0.7349613	0.7989026	0.1493901	0.6629252	0.0528738	0.7129032	0.4217511	0.7192165	0.0801873	0.1598048	0.6920688	0.1686117	0.3004792	0.7290365	0.6865291	0.6902827	0.4473063	0.0603496	0.6724109	0.0111636	0.3996272	0.5112538	0.7381022	0.6363959	0.6458040	0.0055708	0.1601773	0.1735843	0.4059738	0.4648560	0.4177655	0.7090753	0.3889921	0.6465219	0.6772291	0.1437340	0.4366843	0.5837651	0.7267490	0.6914506	0.5977336	0.5833746	0.6490171	0.7331849	0.1464412	0.6609523	0.0416281	0.3176290	0.6424689	0.6981980	0.2467457	0.0825134	0.0165285	0.6960542	0.0190249	0.0168844	0.7406420	0.1825304	0.4820748	0.3712092	0.7998826	0.7298619	0.0077260	0.3220267	0.4030377	0.7308779	0.5680960	0.6901420	0.6839547	0.7082177	0.7421207	0.3058263	0.2400245	0.7141116	0.6707025	0.7049111	0.0427517	0.0528249	0.7216869	0.5325959	0.4925058	0.2473236	0.7229873	0.2901167	0.1383527	0.6188011	0.1724265	0.5222200	0.1319485	0.4197170	0.4084007	0.6479027	0.2497284	0.5981151	0.7201886
1000	0.6716362	0.7214233	0.1165346	0.3576065	0.3352202	0.6674981	0.8558486	0.1446535	0.7389997	0.0774323	0.6864683	0.5573045	0.6987643	0.0708255	0.2054335	0.5548353	0.1105144	0.2486567	0.7168625	0.7042812	0.6154884	0.4512868	0.0793157	0.7364220	0.0333648	0.4514310	0.4535732	0.7583439	0.6161943	0.6469660	0.0002796	0.2416125	0.2187606	0.3577166	0.3384980	0.4800095	0.5850100	0.3509912	0.7226289	0.6125568	0.0959246	0.3556374	0.6079565	0.8378007	0.6696182	0.4921494	0.4819328	0.5995584	0.6535178	0.0615109	0.6272059	0.0754999	0.4315238	0.4064560	0.6921683	0.2057142	0.1057946	0.0133454	0.6889416	0.0278959	0.0296654	0.6652832	0.2330357	0.5636185	0.3753826	0.6212266	0.6544549	0.0252308	0.3440395	0.5210550	0.6264680	0.4126335	0.6225699	0.7046536	0.7186729	0.6641046	0.3841617	0.1949064	0.5776365	0.7221209	0.7202700	0.0417203	0.0212889	0.6743140	0.5334929	0.5387842	0.3089005	0.5618143	0.3232032	0.2092508	0.6408069	0.1352200	0.3904238	0.1891681	0.4064454	0.4018725	0.5983421	0.2030684	0.5727785	0.7402813

0	0.6627662	0.6084649	0.2068293	0.3687183	0.3399145	0.6416170	0.7032890	0.0888695	0.5771330	0.0577453	0.7479148	0.5695101	0.6289696	0.0928394	0.1421550	0.5214849	0.1468469	0.2310421	0.7749443	0.7251293	0.8578150	0.4327345	0.0550127	0.6002379	0.0240433	0.4684827	0.4910293	0.5355797	0.8561339	0.7935323	0.0072663	0.2131596	0.2653297	0.3906663	0.2986185	0.4730877	0.6090778	0.4971576	0.6504179	0.5143938	0.0815633	0.4900799	0.8324622	0.6551748	0.9105584	0.6468373	0.4928399	0.6035581	0.7878736	0.0720775	0.5836829	0.0319096	0.4937971	0.4078377	0.7526847	0.1290746	0.0716995	0.0180250	0.7015952	0.0264853	0.0153166	0.6484454	0.1789554	0.5723636	0.3495798	0.7743494	0.8223937	0.0147901	0.5370834	0.6200005	0.6874451	0.4723350	0.6038736	0.6642715	0.6501365	0.6501400	0.3235479	0.2690990	0.8106011	0.5610099	0.7263007	0.0720643	0.0450380	0.6817934	0.4480334	0.7313262	0.2891040	0.6487787	0.3966174	0.1889089	0.4873556	0.1401072	0.3800862	0.1126692	0.3848162	0.4554078	0.7759470	0.2160472	0.6154384	0.7597958
50	0.6709014	0.5349135	0.1451682	0.3567471	0.2737543	0.7037239	0.6391605	0.0462572	0.3625844	0.0589500	0.6981848	0.5454393	0.6439108	0.0469599	0.2323189	0.7836004	0.0536326	0.1983834	0.3135743	0.5416439	0.2074348	0.5069319	0.0840026	0.6067761	0.0244586	0.2969567	0.5795948	0.4692092	0.5101417	0.1822947	0.0453905	0.1840219	0.2576854	0.3627429	0.3243956	0.4241863	0.5969807	0.3651823	0.4617370	0.6469186	0.0820838	0.5626321	0.6831001	0.7757489	0.6926994	0.4907211	0.4959139	0.3844170	0.6645290	0.0620945	0.6353884	0.0159816	0.5713885	0.5046436	0.6695937	0.2030635	0.0950482	0.0188901	0.2895198	0.0042165	0.0117480	0.7082614	0.2452284	0.2700632	0.3229857	0.6823170	0.6698948	0.0009145	0.3776982	0.6167609	0.6589340	0.5314689	0.5552938	0.6505667	0.6613880	0.7420164	0.5362618	0.2925358	0.2808117	0.5896214	0.6331298	0.2640278	0.0307502	0.7542070	0.5840115	0.6211393	0.2706394	0.6611173	0.2631558	0.3201569	0.6311624	0.3402212	0.5418243	0.1770276	0.4071301	0.4235521	0.7468058	0.5941454	0.7951297	0.5833589
