"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
9700	0.6356268	0.5442073	0.6185144	0.6529418	0.6654660	0.4098189	0.2011455	0.3193044	0.4415750	0.5321357	0.3796449	0.5667715	0.0865696	0.6126146	0.5329822	0.5691354	0.2476998	0.3357904	0.6945916	0.4970807	0.4034098	0.7119273	0.6832622	0.4547245	0.6137294	0.5374497	0.2846672	0.5953413	0.4597845	0.3262252	0.5957022	0.6381996	0.6767051	0.8540494	0.7537464	0.5971409	0.7062759	0.5270416	0.3123225	0.5683575	0.3659225	0.0163440	0.2251824	0.3758788	0.6461551	0.4328556	0.2534363	0.0666310	0.6552243	0.2783317	0.6554519	0.6740035	0.0327442	0.7961447	0.7450126	0.2152355	0.6579885	0.1117665	0.1040685	0.6005535	0.5046842	0.7763761	0.7801195	0.7471361	0.0515357	0.6524265	0.0616655	0.3665125	0.0396452	0.5382073	0.6863011	0.7139006	0.4927381	0.0000353	0.6733879	0.0371461	0.1853371	0.0670020	0.3074460	0.2817711	0.4771513	0.0481752	0.0527428	0.4997926	0.6251479	0.6335686	0.3558324	0.7337202	0.2934573	0.3609546	0.5825990	0.4314169	0.4081007	0.4048926	0.1826506	0.4128212	0.1908981	0.1298777	0.4995139	0.0330188	0.2025052	0.0026209	0.1214520	0.2309709	0.3505458	0.3257767	0.4925670	0.5418920	0.2456551	0.3664492	0.5740807	0.4735630	0.3909478	0.4950466	0.4731179	0.5144574	0.1262210	0.5968991	0.6104079	0.6880487	0.3478878	0.0418107	0.4308947	0.0121397	0.0342824	0.0820181	0.5671786	0.2690727	0.2220049	0.0339224	0.2687031	0.1619078	0.3454442	0.1879260	0.4199229	0.5315209	0.0216692	0.4633811	0.6100955	0.0476456	0.6406507	0.7411885	0.1713140	0.5681882	0.6243517	0.1808675	0.1859423	0.6168862	0.5353244	0.6740268
9800	0.6059848	0.5814211	0.6044396	0.4505631	0.6798667	0.3767079	0.2118217	0.3015945	0.4234753	0.6162462	0.3609801	0.5899339	0.0490033	0.6561419	0.3555454	0.5303411	0.2103440	0.3997793	0.6114845	0.4141274	0.2968164	0.7125175	0.6208524	0.4498718	0.5799353	0.6229157	0.2138195	0.6442292	0.4363220	0.4358375	0.5837767	0.7520377	0.5418786	0.8368470	0.6967783	0.6306655	0.5906334	0.4735056	0.3152649	0.6008613	0.4282132	0.0576429	0.2795009	0.4336313	0.5633784	0.4798774	0.2526165	0.0653635	0.6263789	0.3788321	0.6152897	0.7940132	0.0390422	0.7043493	0.7012708	0.2551658	0.6612682	0.1473675	0.1088519	0.5694877	0.5309190	0.7165972	0.6960900	0.7237829	0.1279197	0.6833800	0.0755629	0.2947027	0.0511350	0.7213933	0.5922659	0.6324972	0.5450021	0.0001198	0.6606765	0.0288267	0.1489573	0.0313202	0.2727283	0.3368358	0.4019480	0.0504759	0.0549028	0.6380670	0.5306624	0.5856502	0.2457828	0.5815771	0.3307079	0.3706024	0.6234305	0.3917610	0.2842387	0.4698142	0.2487813	0.3860030	0.1371000	0.0870584	0.6008507	0.0793283	0.1759621	0.0076757	0.1231055	0.2498964	0.3446439	0.2344916	0.4149709	0.5278569	0.2837753	0.3635348	0.7573725	0.5175505	0.4143149	0.5254795	0.5156685	0.5276309	0.1349526	0.6656378	0.6482747	0.7487747	0.3104000	0.0740802	0.3695264	0.0226334	0.0285798	0.1049635	0.4605205	0.3406976	0.2467058	0.0146071	0.2671766	0.1841390	0.4311249	0.2339827	0.3232528	0.5999351	0.0052175	0.4703049	0.5064417	0.1038128	0.6572321	0.5863893	0.1202439	0.5604296	0.6152204	0.1460665	0.2091320	0.6854741	0.4820099	0.6544396
9900	0.5221225	0.5905130	0.7229327	0.4766714	0.5311044	0.4231029	0.2060387	0.4323911	0.3970500	0.5288984	0.4501605	0.8237437	0.0698858	0.7418597	0.3842110	0.5760095	0.2409165	0.4277930	0.7143508	0.3998021	0.3866451	0.4910285	0.6235469	0.3682532	0.6025095	0.5518430	0.2604211	0.7184164	0.5194268	0.4384091	0.8607620	0.6362865	0.6064758	0.6987720	0.7849029	0.6598057	0.7069213	0.5060638	0.2090317	0.6564071	0.3720241	0.0312339	0.2175810	0.5107141	0.6604254	0.5805121	0.1926211	0.0351180	0.5320519	0.3965384	0.6154054	0.7863831	0.0507664	0.5835075	0.6737408	0.2113432	0.6880260	0.0878173	0.0853502	0.6555170	0.4703170	0.6017939	0.6373037	0.6845831	0.1337965	0.6608655	0.0458809	0.3411074	0.0625009	0.6197556	0.5984630	0.6624103	0.5223761	0.0003495	0.6772388	0.0300714	0.1229715	0.0415256	0.3276294	0.3732826	0.4114779	0.0378452	0.0534641	0.5959059	0.6175568	0.6938560	0.3049826	0.6406494	0.3076147	0.2801599	0.6274623	0.4008589	0.3721547	0.4112343	0.2305273	0.5954331	0.1255093	0.0493138	0.4235573	0.0430707	0.2344928	0.0086603	0.1095597	0.2748314	0.4244780	0.2798349	0.3786176	0.5394909	0.2756095	0.3379657	0.4504474	0.5096815	0.4281794	0.5731697	0.4442249	0.4876521	0.1545570	0.6192296	0.6355768	0.6632118	0.2828975	0.0912037	0.3716307	0.0418537	0.0433960	0.0686209	0.5860195	0.3651337	0.2434336	0.0083472	0.2442531	0.1433254	0.3933451	0.2185680	0.3612222	0.5691475	0.0083530	0.5202708	0.5503050	0.1189093	0.6231241	0.6084561	0.0821939	0.5523627	0.5400162	0.1762382	0.2065924	0.7266808	0.6087253	0.7010603
10000	0.7863913	0.6461176	0.8781588	0.6379622	0.6905020	0.4470673	0.1525011	0.3949115	0.3661975	0.4427117	0.4022644	0.7455597	0.0853505	0.8549463	0.3750687	0.6309940	0.1986360	0.3671563	0.7751048	0.3968168	0.2441684	0.7137245	0.6498177	0.4170934	0.6412133	0.5923378	0.2774697	0.6800781	0.3460753	0.4778683	0.7051915	0.7366750	0.7643382	0.7904120	0.6624267	0.6022948	0.6841778	0.4948062	0.2344071	0.5665253	0.4096632	0.0530274	0.1571921	0.5380973	0.6605325	0.4897918	0.2012918	0.0321585	0.6361791	0.3941692	0.6282585	0.5934070	0.0457736	0.6302980	0.5658408	0.1992476	0.7240749	0.1107393	0.1158407	0.6909277	0.4778494	0.6766647	0.6229545	0.6311346	0.1602210	0.6327436	0.0776381	0.1820641	0.0452628	0.7405648	0.7763741	0.6391686	0.5279956	0.0018907	0.6111361	0.0417100	0.1549560	0.0393410	0.2943299	0.3197329	0.3786253	0.0305457	0.0520670	0.6061702	0.6160937	0.6004355	0.2678759	0.5072067	0.3219580	0.3456971	0.6099363	0.4525196	0.2928649	0.3837307	0.2004876	0.3189243	0.1420188	0.0763144	0.4293704	0.0477873	0.2359760	0.0069348	0.1852754	0.1933769	0.4225194	0.2317130	0.4907713	0.6552079	0.2174988	0.4446207	0.6639725	0.4509276	0.4559464	0.4378927	0.5363262	0.6366662	0.1577177	0.7560749	0.6791555	0.7155009	0.3344240	0.0340727	0.3924150	0.0096411	0.0745519	0.0578594	0.5564705	0.3172022	0.2836935	0.0041435	0.2480105	0.2281587	0.3711277	0.2484001	0.3311377	0.5788324	0.0149583	0.4167248	0.6598282	0.0487692	0.5600807	0.7346490	0.0974971	0.6371509	0.4858392	0.2215598	0.3281574	0.6771414	0.4624751	0.5010717

0	0.6670399	0.5850878	0.6689942	0.6116822	0.7104430	0.4319978	0.1288970	0.4664907	0.4338574	0.5894680	0.4784172	0.6417332	0.1394888	0.6728966	0.4066169	0.5002047	0.1807516	0.3566976	0.8427200	0.3515171	0.2704749	0.7801803	0.6831706	0.3355917	0.5698815	0.7333226	0.2919476	0.6716350	0.5053970	0.4728246	0.6599382	0.6486758	0.6776714	0.7100666	0.7273027	0.6172305	0.7655702	0.5643745	0.2695911	0.7266508	0.4241389	0.0543715	0.2143661	0.5574462	0.6915113	0.4017487	0.1936885	0.1052635	0.5710360	0.3451255	0.7129155	0.6461568	0.0680696	0.6717803	0.6864538	0.1888964	0.6739003	0.1052774	0.0705292	0.7453876	0.5087458	0.6795774	0.6167578	0.7111696	0.0574081	0.6836676	0.1083024	0.2776797	0.0458967	0.6546138	0.7685305	0.7636007	0.5702664	0.0003244	0.7562621	0.0276649	0.1236756	0.0578567	0.3174793	0.3318061	0.4380016	0.0308087	0.0549232	0.5772049	0.6364663	0.5898091	0.3388436	0.7073624	0.3762729	0.3793451	0.7062364	0.5054738	0.3828692	0.4734551	0.2382675	0.3459241	0.1511598	0.0871664	0.5984031	0.0504920	0.2117590	0.0158715	0.1338210	0.2356762	0.2809268	0.2561868	0.4183597	0.5596159	0.3062961	0.3661088	0.6351702	0.4145181	0.5303819	0.3806289	0.4872183	0.5606060	0.1303022	0.6182469	0.6805496	0.6923686	0.2846640	0.0529999	0.4276936	0.0252711	0.0933523	0.0746323	0.5325671	0.2960871	0.2693576	0.0136354	0.3032731	0.1441189	0.4432042	0.2029437	0.3426413	0.6849199	0.0390366	0.4700351	0.6385131	0.0530427	0.6372087	0.6474551	0.1494520	0.5046669	0.6811685	0.1251457	0.3230532	0.6008536	0.5479928	0.6700616
100	0.7333765	0.6207946	0.5036266	0.5608540	0.6190449	0.4186041	0.1787236	0.3946325	0.6550198	0.4728415	0.3866977	0.7152106	0.0801373	0.7373805	0.3264780	0.6294577	0.2718304	0.4519512	0.6680300	0.4415018	0.2938534	0.5882474	0.6889049	0.3671669	0.7359458	0.7498827	0.2748363	0.6425541	0.6717349	0.4209239	0.6634817	0.5996109	0.5911286	0.4233584	0.7986237	0.6367237	0.3376631	0.4565699	0.2778514	0.5672163	0.6134147	0.0109739	0.2178514	0.4917460	0.6360231	0.3801125	0.1652784	0.4531756	0.6295118	0.3889759	0.7648628	0.6975235	0.0274148	0.6724542	0.7053412	0.1500722	0.6558064	0.0987014	0.0595812	0.6042413	0.5513666	0.5905926	0.6190574	0.3279495	0.0828719	0.5645124	0.0023447	0.3757212	0.0267135	0.5913642	0.2909559	0.2153623	0.6396575	0.0000001	0.5544686	0.0507004	0.0800682	0.0389454	0.2596773	0.3067436	0.0939668	0.0360492	0.0262366	0.2884543	0.6158241	0.5830475	0.2981234	0.2881989	0.2890449	0.4026935	0.6739500	0.5027614	0.3163475	0.3991593	0.2515172	0.2832479	0.0917712	0.1044905	0.4199056	0.0801815	0.2877789	0.4825012	0.1308516	0.4858276	0.2883982	0.2181751	0.5481872	0.6351259	0.2727461	0.4259872	0.5808993	0.5186413	0.2870782	0.4325565	0.5607613	0.6056189	0.1123496	0.1364524	0.6401014	0.6675408	0.2826879	0.0357739	0.3344162	0.0228533	0.0468992	0.0896490	0.5358168	0.1741925	0.2174103	0.0272831	0.2368231	0.1993522	0.4065297	0.1884219	0.2460904	0.7165721	0.0439935	0.5236455	0.5750945	0.1375636	0.5808568	0.6453297	0.2228671	0.5546238	0.5401407	0.2275822	0.2396523	0.8025581	0.5585426	0.5714955
200	0.7022463	0.7749284	0.5582500	0.5994265	0.6937401	0.3437897	0.1731541	0.3029907	0.5538572	0.5654720	0.4741229	0.6458472	0.0472979	0.6931811	0.3097702	0.5417327	0.2205640	0.4663751	0.7080733	0.4648970	0.3804916	0.6752905	0.7104773	0.5446935	0.7515292	0.6211118	0.2181061	0.6294598	0.8084590	0.4282229	0.6509760	0.6183719	0.6387426	0.3643516	0.6062791	0.6228696	0.4423914	0.5206217	0.3979639	0.5303576	0.6720641	0.0442677	0.2852766	0.3838816	0.6611383	0.4775460	0.2055128	0.4971598	0.5851582	0.3065871	0.7474116	0.6676913	0.0477307	0.5243025	0.6694692	0.1363653	0.7322591	0.0939233	0.0779012	0.7080493	0.5367755	0.6629150	0.8117249	0.3148779	0.0748810	0.5462997	0.0000000	0.4464945	0.0463602	0.6082789	0.2344717	0.2058048	0.4405834	0.0000216	0.7437067	0.0249120	0.0889603	0.0692031	0.2489228	0.3270825	0.0822881	0.0406835	0.0387259	0.3265594	0.6283924	0.7902508	0.3073360	0.3688814	0.3529466	0.3940124	0.6641627	0.4731042	0.3312312	0.4324653	0.1342676	0.3040686	0.2108692	0.0761455	0.4596659	0.0658827	0.2638055	0.4766534	0.1388001	0.4781285	0.3141746	0.2356037	0.5365888	0.5298668	0.2392417	0.5492787	0.7377084	0.4704893	0.2566823	0.5839491	0.5711900	0.5853579	0.0878143	0.0668538	0.5740961	0.7895353	0.3278044	0.0258702	0.5307189	0.0173227	0.0296995	0.0683119	0.5549061	0.1480328	0.2782161	0.0240676	0.2375417	0.2554798	0.3463353	0.1971098	0.1905299	0.6491078	0.0149982	0.3792866	0.6811981	0.0886879	0.7461507	0.6810802	0.1301802	0.2301336	0.5073662	0.2051958	0.2886972	0.6018399	0.5472392	0.7379519
300	0.6953316	0.7882839	0.6585352	0.5438578	0.8070565	0.5204347	0.1940436	0.4275264	0.6908065	0.5786392	0.5625868	0.6668023	0.1013844	0.5157022	0.4438315	0.5662459	0.2086050	0.4239254	0.7344306	0.3416670	0.2882125	0.6102878	0.7130197	0.4733730	0.5722668	0.6203304	0.2030866	0.6829225	0.6638014	0.5409017	0.7372187	0.6366872	0.5007952	0.3962018	0.7948141	0.7003858	0.4500714	0.4302472	0.2150791	0.6285240	0.6502640	0.0263473	0.1569145	0.5368084	0.6354605	0.5036341	0.2401055	0.5121288	0.8252326	0.3239599	0.8166216	0.5829648	0.0217965	0.6367303	0.7199069	0.3517835	0.6521481	0.1182369	0.0489873	0.8202649	0.5668227	0.6401086	0.6426077	0.2295736	0.0952942	0.5061554	0.0002205	0.3625275	0.0237254	0.5957033	0.1977665	0.1335072	0.4494060	0.0000005	0.6858211	0.0321905	0.1170078	0.0717114	0.2494826	0.3583163	0.0736305	0.0224357	0.0679578	0.2812456	0.5628633	0.7021242	0.2983294	0.2700679	0.4334799	0.3375349	0.5032551	0.5075500	0.4065226	0.4537125	0.1552361	0.3808197	0.1347697	0.0733252	0.4861937	0.0273430	0.3131541	0.4998898	0.1076979	0.4062340	0.3267066	0.2031925	0.4826899	0.5073780	0.2303730	0.6046177	0.5590775	0.4324537	0.3267560	0.4635251	0.5095797	0.6806059	0.1023736	0.0626162	0.5806621	0.7532286	0.2774782	0.0760041	0.4542437	0.0119637	0.0117619	0.0819346	0.6306552	0.1621981	0.2250581	0.0084841	0.2253346	0.2989767	0.3831466	0.3216639	0.1457571	0.5569636	0.0283709	0.4445264	0.5530348	0.1069048	0.5938322	0.7306999	0.0870721	0.1879599	0.5708704	0.1560242	0.2743043	0.7035196	0.5990110	0.6217608
400	0.6237167	0.7298731	0.7380119	0.5252002	0.5967087	0.4835473	0.2152192	0.4139112	0.5790245	0.5091372	0.3821402	0.5618006	0.1428140	0.6850705	0.3676727	0.7002702	0.1930828	0.4308282	0.6322445	0.4930473	0.2150506	0.7448490	0.7151828	0.4977763	0.5499534	0.6219020	0.2907339	0.5168076	0.5442927	0.4203132	0.6895586	0.6880274	0.5754135	0.5240015	0.6834499	0.6035055	0.3562964	0.4402057	0.2728109	0.6350623	0.7334314	0.0132883	0.1201364	0.4727187	0.5797284	0.4541651	0.2047782	0.5600063	0.6287502	0.3052436	0.6776899	0.6174495	0.0403490	0.6249528	0.6041191	0.2218230	0.6985014	0.0587658	0.1222128	0.5803141	0.6257628	0.6009530	0.6168405	0.2423324	0.1714476	0.5399585	0.0008937	0.3963592	0.0370832	0.6845366	0.2069449	0.1109145	0.4382754	0.0005854	0.8090574	0.0210837	0.0864459	0.0662418	0.3517764	0.3835423	0.1317529	0.0312258	0.0725877	0.3176853	0.6509249	0.5382712	0.3420366	0.3099781	0.3148394	0.4003768	0.5435717	0.4752865	0.2955051	0.4885290	0.1192164	0.3064586	0.1492955	0.0941019	0.5159056	0.0632026	0.2563318	0.4713378	0.1712777	0.3896711	0.3668561	0.2482552	0.5448354	0.6085966	0.2001106	0.5563982	0.7238833	0.4601941	0.3757631	0.4990846	0.5047489	0.5784629	0.1185684	0.0495859	0.5588595	0.5743412	0.2253214	0.0438714	0.3651044	0.0262739	0.0372100	0.0705354	0.5884291	0.1342836	0.1575128	0.0356341	0.2377055	0.3210017	0.4349756	0.2541250	0.1781112	0.5808230	0.0061559	0.4261890	0.7792943	0.1274155	0.6740172	0.6622629	0.1361365	0.2031102	0.5273243	0.1647240	0.2804811	0.6350609	0.5617822	0.7505675
500	0.6434495	0.6995386	0.6230891	0.5230106	0.6514699	0.4849524	0.2293983	0.4831377	0.6995746	0.5031160	0.3321397	0.6052656	0.1228944	0.6212259	0.4265535	0.6385976	0.1599045	0.4595788	0.6096261	0.4054349	0.2702215	0.5700952	0.6360236	0.4354223	0.5725154	0.7674847	0.2646065	0.6103041	0.6171629	0.5255192	0.6369126	0.6307885	0.6005633	0.4214576	0.4851182	0.5926384	0.4052230	0.4556502	0.2437910	0.7106140	0.5855570	0.0271933	0.1436910	0.6899451	0.7232885	0.5332617	0.2321815	0.5730284	0.8124648	0.3608096	0.6662668	0.6896152	0.0256607	0.6574947	0.6781189	0.1726337	0.6926057	0.0623880	0.1093915	0.6751833	0.4839305	0.6880341	0.7057746	0.2303932	0.1376689	0.4906078	0.0018648	0.4023799	0.0385083	0.6311916	0.1721852	0.1120543	0.4454623	0.0005190	0.6268243	0.0254956	0.0879782	0.0749827	0.3139717	0.3562233	0.1017946	0.0267621	0.0516015	0.3163816	0.6374720	0.5504681	0.2905954	0.3041879	0.3721373	0.3102317	0.4963605	0.4739208	0.3532793	0.5085338	0.1160513	0.3360405	0.1932365	0.0966890	0.5238076	0.0349667	0.3171231	0.4326446	0.1543422	0.4653456	0.3844272	0.2739813	0.4567635	0.6048054	0.2689987	0.6151755	0.6951880	0.3912433	0.3172805	0.5205950	0.5099787	0.5822072	0.1716678	0.0427979	0.4677078	0.6543944	0.2306547	0.0405856	0.4612317	0.0293577	0.0301050	0.0851676	0.5865621	0.1629016	0.2214302	0.0117705	0.2106249	0.2447178	0.4080573	0.2190010	0.1552141	0.5980646	0.0228979	0.5420706	0.6303028	0.1458450	0.6679796	0.6760677	0.1744533	0.1488573	0.5190818	0.2657775	0.2475113	0.6641989	0.6020488	0.5650325
600	0.7335379	0.6302164	0.6910351	0.5821719	0.6502217	0.4075540	0.1811767	0.4519334	0.5853086	0.4866404	0.4010076	0.7061272	0.1314028	0.6592534	0.4014941	0.5711640	0.2838068	0.3880820	0.7420579	0.4143130	0.2841260	0.6837759	0.5624985	0.4826588	0.6171607	0.6261575	0.2575095	0.6497719	0.6376379	0.5130754	0.5927005	0.5813944	0.5832268	0.4019081	0.6335589	0.5234769	0.3296397	0.5197844	0.2298477	0.6261177	0.6016758	0.0281589	0.1321661	0.5596133	0.5357099	0.4481849	0.3027928	0.5394195	0.6466667	0.3913468	0.6363962	0.6333044	0.0417730	0.6667475	0.6776067	0.3367256	0.7866681	0.0727020	0.0999400	0.5823545	0.6482617	0.6733880	0.6588071	0.2734902	0.0781401	0.6134571	0.0012016	0.5310901	0.0496867	0.6024736	0.2680101	0.1604820	0.5591591	0.0000521	0.5856860	0.0398000	0.0932114	0.1194047	0.3370362	0.3694030	0.0734699	0.0225370	0.0571203	0.3898079	0.5689100	0.5676205	0.2535253	0.2582215	0.3616871	0.4057639	0.5650454	0.4656732	0.3703925	0.4247296	0.1973487	0.3093718	0.2150072	0.0570827	0.4795518	0.0666521	0.2911137	0.5962141	0.2281079	0.4796572	0.4091003	0.2733360	0.5029837	0.5669944	0.2543925	0.5572944	0.5729816	0.3975098	0.4046865	0.4188693	0.6928437	0.6550921	0.1196891	0.0668812	0.5682218	0.6687361	0.2195979	0.0503789	0.4217648	0.0295820	0.0912445	0.0415965	0.5906989	0.1718694	0.2574782	0.0138850	0.2524108	0.3536354	0.3898485	0.2738699	0.1238947	0.5406787	0.0159424	0.4941482	0.6051507	0.1295019	0.5602004	0.5005450	0.1370564	0.1558914	0.5018956	0.1905052	0.2594376	0.7103247	0.5509358	0.6296936
700	0.7497133	0.6385820	0.5545403	0.4883851	0.7771475	0.5164333	0.1685540	0.4368478	0.6855018	0.4403091	0.4028385	0.6906032	0.0688043	0.6990764	0.3510547	0.5325150	0.2265933	0.5504938	0.7012648	0.4129229	0.2108089	0.8092941	0.6500272	0.4704532	0.6992040	0.8622336	0.3306203	0.6290954	0.5450921	0.4249237	0.6137115	0.7259802	0.5804079	0.5273723	0.6191209	0.8260016	0.3238036	0.3885359	0.2591944	0.6049474	0.6409019	0.0227025	0.1544162	0.6748643	0.6016023	0.4181208	0.2089552	0.4594991	0.7619179	0.4196256	0.6043710	0.5200952	0.0209459	0.5854313	0.6891996	0.2386220	0.6862232	0.1180067	0.0972664	0.7285852	0.6235839	0.7351454	0.6019719	0.2506151	0.1016975	0.5375866	0.0029165	0.4398342	0.0415799	0.6951704	0.2475823	0.1164989	0.5145524	0.0004817	0.6771512	0.0571549	0.1306484	0.0933698	0.2222614	0.3556202	0.1264737	0.0357956	0.0816646	0.3285377	0.5761962	0.6628946	0.2965026	0.2307751	0.2733925	0.4388921	0.5013210	0.4627346	0.4125708	0.4913474	0.1314591	0.2891994	0.1114264	0.0579117	0.6322818	0.0375616	0.2955067	0.4915159	0.1305479	0.4253566	0.3642355	0.2179808	0.5399548	0.5248255	0.2092187	0.4643413	0.4828435	0.5924899	0.4008129	0.3995172	0.5582453	0.5922802	0.1535327	0.0362079	0.6028671	0.6789830	0.1906858	0.0618448	0.4833494	0.0111287	0.0449547	0.0714193	0.5545128	0.1723064	0.2602010	0.0197133	0.2091751	0.2489447	0.4328000	0.1985953	0.1639853	0.5013634	0.0271206	0.5192476	0.6270787	0.1117524	0.6507891	0.5831622	0.1489709	0.2003088	0.4909991	0.1629153	0.2556238	0.6994931	0.5464112	0.5822688
800	0.6363236	0.7835714	0.5672779	0.7319083	0.6885072	0.4358498	0.2301968	0.5002589	0.6725867	0.5424274	0.3775125	0.6374698	0.1069729	0.6076137	0.4062898	0.5745576	0.1823952	0.4588483	0.7308093	0.4871608	0.1703671	0.6113786	0.6279369	0.5338751	0.5514834	0.5920701	0.2680174	0.6523784	0.5453733	0.4388907	0.6578423	0.6188656	0.7838145	0.4328426	0.6182005	0.6322251	0.3519328	0.4782207	0.2363697	0.5988755	0.6300889	0.0516578	0.0883195	0.5194171	0.6299390	0.5576550	0.2801790	0.5109727	0.7065229	0.3667522	0.5557105	0.5782329	0.0140964	0.6098566	0.6812636	0.2363342	0.6361832	0.0925193	0.0996693	0.6739905	0.5122440	0.6343591	0.6375669	0.2155629	0.0851982	0.5053948	0.0002149	0.5425462	0.0513958	0.5643462	0.2890441	0.1591031	0.4675996	0.0000021	0.6728508	0.0455008	0.1568493	0.1825441	0.2420716	0.3701657	0.0603638	0.0150781	0.0520856	0.3933298	0.7202109	0.7759157	0.2933617	0.2939815	0.2795835	0.4124436	0.5220937	0.4495800	0.3046613	0.4007875	0.1781338	0.2571343	0.1112385	0.0895284	0.5142460	0.0781045	0.3431241	0.5612226	0.0807604	0.4141811	0.4355072	0.2867382	0.5997928	0.7105835	0.2384842	0.6114019	0.5025768	0.4433149	0.3792496	0.4176572	0.5789607	0.6258631	0.1718692	0.0217012	0.6728129	0.6706864	0.1811763	0.0739501	0.5145987	0.0416155	0.0648128	0.1015932	0.4865298	0.1759633	0.3252286	0.0134179	0.2398490	0.2895379	0.5057240	0.2009238	0.1782354	0.4889338	0.0129140	0.4122367	0.6429848	0.1317523	0.6570479	0.8049833	0.1054566	0.1440160	0.6074579	0.1684094	0.2973991	0.6419710	0.7173796	0.6794128
900	0.6382546	0.6804302	0.8411713	0.4722578	0.7325771	0.4330766	0.2046368	0.5365437	0.5763489	0.6967603	0.3015640	0.6413770	0.0675083	0.6089158	0.3770204	0.6750330	0.1889925	0.4307111	0.6738867	0.4342425	0.3308055	0.8345567	0.5586885	0.4761194	0.7168355	0.6429503	0.3100331	0.7629465	0.5522771	0.4070843	0.6721840	0.6769176	0.4882689	0.5845842	0.6610039	0.7601992	0.3256357	0.4857085	0.2356215	0.6309582	0.5930186	0.0218796	0.1564988	0.5666413	0.5160318	0.4630617	0.1838255	0.3748254	0.6130667	0.3739998	0.6652649	0.7349712	0.0368110	0.5827673	0.6055100	0.2259528	0.6608679	0.1389996	0.0831602	0.7485005	0.5998183	0.6193269	0.6319186	0.2775234	0.1034532	0.5883875	0.0000935	0.5773353	0.0841715	0.5525420	0.2096057	0.1195411	0.4694295	0.0001210	0.6945787	0.0209449	0.1518992	0.1076712	0.3051281	0.4098452	0.0940493	0.0498462	0.0283352	0.3342214	0.5851585	0.7000217	0.3575679	0.2483746	0.2775673	0.2811768	0.5611604	0.4595184	0.3385294	0.4938779	0.1961278	0.2838154	0.2134057	0.1930286	0.5626172	0.0548753	0.3474430	0.5940369	0.1265924	0.4290454	0.4827945	0.2607835	0.5271274	0.6022247	0.2011278	0.6238631	0.5219211	0.4520192	0.3196736	0.4657544	0.5119473	0.6400940	0.1304588	0.0308324	0.6426514	0.7173885	0.2502749	0.0328602	0.5129883	0.0239898	0.0341996	0.0714754	0.4395775	0.1546412	0.2838302	0.0072101	0.3224641	0.3050419	0.4077144	0.3223968	0.1311620	0.5888606	0.0102140	0.3553989	0.7033103	0.1337100	0.5547717	0.7767313	0.1884477	0.1822484	0.6410374	0.2325377	0.2566534	0.7169705	0.4598546	0.6266135
