"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
1500	0.9467617	1.0056042	1.0108593	0.9833691	1.0122774	0.8197993	0.2868615	0.5854310	0.7049054	0.7569197	0.7058522	1.0364124	0.1181265	0.9733541	0.7598650	0.8045717	0.3477265	0.9907151	0.4776323	0.6037893	0.8052236	0.9730264	1.0335896	0.3884444	1.0024566	0.0630846	1.0435559	1.0004746	0.7029883	0.7091855	0.2854160	1.0735403	0.7398508	0.6550933	1.0440160	1.0471460	1.0152457	0.9229296	0.3993340	0.9060737	0.6488761	0.5266847	0.3346202	0.6632794	1.0446528	0.7810065	0.3030061	0.4652415	0.9490217	0.5898595	0.3177476	0.9855940	0.0386622	0.6663693	0.1898698	0.9193569	0.9867256	0.1805820	0.0071742	0.9885467	0.6286147	0.7492654	0.8899041	1.0073173	0.1271790	0.3998868	0.0995572	0.7266627	0.0806792	0.2557232	1.1064464	1.0072899	0.7722775	0.0000000	1.0096125	0.0518203	0.5640013	0.6236943	0.2215101	0.6562717	0.3135652	0.2630980	0.3628682	0.2868209	0.9212777	1.0547344	0.0148481	0.9503339	0.1851628	0.2381190	1.0092251	0.1501591	0.8608739	0.9862765	0.7301559	0.9172667	0.2135341	0.3128157	0.9397521	0.0080588	0.5100024	0.0852187	0.5331749	0.4032563	0.5561529	0.3536814	0.5604006	0.3905610	0.5187296	0.4439511	0.9789491	0.7489841	0.6575146	0.7056404	0.8806798	0.9802415	0.2132280	0.7651144	0.7134511	0.9589655	0.0137808	0.0000188	0.4702448	0.9381958	0.0432442	0.1999086	0.6405450	0.4237573	0.0805579	0.4235863	0.4048648	0.1435955	0.7249311	0.3153980	0.5355701	0.8127786	0.3127827	0.8215506	0.6794770	0.1306528	0.9812028	1.0826521	0.1286710	0.9019297	0.8556323	0.6453791	0.5150978	0.9855334	0.9974319	1.0445619
1600	0.9903841	0.9596219	1.0287316	0.9138460	0.8746404	0.7416283	0.2883486	0.5496304	0.6667085	0.7697676	0.6774981	0.9417903	0.1176333	0.9818865	0.7923822	0.7701487	0.3164713	0.9064557	0.4819944	0.7215316	0.8113180	1.0801951	1.0099461	0.3696732	1.0033320	0.0770502	0.9610536	0.9836736	0.6005778	0.6689784	0.2429729	0.9077484	0.8337123	0.6186036	0.9252186	1.0018065	1.0214949	0.9114725	0.3579021	0.8797654	0.6222570	0.5451683	0.2735782	0.7681212	0.9481586	0.7859235	0.3077508	0.5106642	1.0553092	0.5229653	0.2912732	0.9069384	0.0713809	0.8461510	0.2020803	0.9967177	1.0205213	0.1925719	0.0097865	1.0809481	0.5090744	0.7191623	0.9254296	1.0418091	0.1208874	0.3021373	0.1479672	0.7641910	0.0781991	0.2349547	1.0358118	0.9744250	0.7287610	0.0017099	1.0065070	0.0435940	0.5159040	0.6040516	0.2010786	0.5813458	0.3656734	0.2826432	0.3765939	0.2773672	0.9921646	0.9934308	0.0141694	1.0207396	0.2425496	0.2299775	0.9690432	0.1901941	0.8305379	1.0328450	0.7100883	0.9698920	0.1831914	0.3323474	0.9558407	0.0128724	0.5546494	0.0703915	0.4590322	0.4628201	0.5447470	0.3522681	0.5842783	0.3482386	0.5042743	0.4116541	0.9576925	0.6527770	0.5927393	0.7669695	0.9928745	0.8606039	0.1808829	0.7412950	0.8217327	0.9580049	0.0051725	0.0003111	0.5412738	0.9919720	0.0459154	0.1631257	0.6563119	0.4501690	0.0785745	0.3968915	0.3546231	0.1793516	0.8679709	0.3064314	0.5230741	0.8119299	0.3261742	0.7456174	0.7661343	0.1667821	1.0766110	0.9460397	0.1111233	0.8524009	0.9555244	0.6253238	0.5475315	1.0554030	0.9991642	1.0425293
1700	0.9600409	0.9837174	0.9588469	0.9440647	1.0178262	0.7650423	0.2925812	0.5426729	0.7247881	0.7247559	0.5989111	0.9435253	0.1288249	0.9935557	0.7458772	0.8245196	0.3084043	1.0240727	0.4474287	0.6812187	0.7703437	1.0787605	0.9867673	0.4386795	0.9388722	0.0876413	0.9533749	0.9684238	0.6940231	0.7222987	0.2876468	1.0651447	0.8945883	0.6538109	0.9089221	0.9868492	0.9352697	0.8705928	0.4107687	0.9668237	0.6863841	0.5419215	0.3515659	0.8124399	0.9661288	0.7355758	0.3921393	0.4811722	0.9425206	0.6040047	0.3422026	0.9338553	0.0501072	0.6806949	0.1884562	1.0218402	0.9440184	0.1463735	0.0078937	1.0984449	0.5003134	0.7433665	0.8974260	1.0343322	0.0997297	0.3821148	0.1348992	0.7399696	0.0457384	0.2530893	1.0211160	1.0501486	0.7989172	0.0000099	0.9888001	0.0505727	0.5088556	0.6504480	0.2214939	0.6252321	0.3968562	0.2046217	0.3175086	0.3151642	0.9040135	0.9546558	0.0149288	1.0035553	0.1824717	0.2510163	0.9696772	0.1159666	0.8631387	1.0430790	0.6880557	1.0193897	0.2084324	0.3445415	0.9607758	0.0134184	0.5374181	0.0835895	0.4698741	0.4283827	0.5505172	0.4471067	0.6401241	0.3829468	0.4713919	0.4457950	0.9813014	0.5905605	0.5404849	0.7287637	0.9934064	0.9076254	0.1948745	0.7502748	0.7583365	1.0614941	0.0036687	0.0019187	0.5048719	0.9104518	0.0854461	0.1508322	0.6887793	0.4777893	0.0581982	0.3984556	0.3690168	0.1881092	0.7943753	0.3099224	0.4941232	0.8737267	0.2635662	0.7508376	0.6685974	0.1469028	0.9792841	0.9900484	0.1241672	0.9010261	0.8512946	0.5987360	0.5041811	1.0391196	1.0696995	0.9477675
1800	1.0371580	0.9395609	1.0075355	0.8776839	0.9420702	0.8256180	0.2420779	0.6794090	0.7309142	0.7925212	0.6925730	0.9836621	0.0942305	0.9407242	0.7530557	0.8696597	0.2604971	0.9330970	0.4539011	0.6419483	0.7202741	0.9095252	1.0699671	0.4112299	1.0288807	0.0666286	0.8398591	1.0985626	0.6659014	0.8245772	0.2735572	1.0085386	0.8211458	0.6344211	0.9542013	0.9900795	0.9717306	0.9316188	0.3646643	0.9701100	0.6647132	0.5319886	0.1958905	0.7591863	0.8828313	0.7820914	0.4009327	0.4532663	1.0555018	0.5628790	0.3591308	0.9623448	0.0523317	0.5645677	0.1602742	0.9944253	1.0296896	0.1708612	0.0161506	0.9926286	0.6624569	0.7433410	0.9011215	0.9631321	0.0890360	0.3596987	0.1413372	0.7653599	0.0708110	0.3316292	1.0543959	0.9996440	0.7911915	0.0010702	1.0253002	0.0754817	0.4734354	0.6683999	0.1695825	0.5954589	0.3968920	0.2569016	0.4158846	0.3890390	0.9832688	1.0148274	0.0148684	0.9445970	0.2012727	0.2804185	0.9247913	0.1500403	0.8405168	0.9879859	0.7232981	0.9211624	0.2378269	0.3339755	1.0025492	0.0040425	0.5556727	0.0504279	0.4096196	0.4032926	0.5553035	0.4245080	0.5856113	0.4299813	0.4728755	0.3817582	1.0646896	0.6826965	0.6521055	0.6109716	1.0503402	0.9397145	0.2072221	0.6785198	0.5985471	1.1160775	0.0078435	0.0001181	0.5263692	0.9921288	0.1257559	0.1578185	0.7016293	0.4058710	0.0740567	0.4530959	0.4813565	0.1695394	0.7398042	0.2935800	0.4741113	0.8108515	0.2814359	0.7689784	0.7234645	0.1291761	0.8622320	0.9645193	0.0967596	0.9309247	0.8750040	0.6345788	0.5751927	1.0711576	0.9990622	0.9214662
1900	1.0295004	0.9364504	1.0237543	0.8970620	1.0334275	0.8619025	0.2449203	0.6540462	0.7000852	0.7741764	0.5723627	0.9794104	0.1289373	0.9978075	0.7754935	0.8873839	0.3273430	0.9997323	0.4548040	0.6778814	0.8709875	0.9623753	1.0038738	0.3754860	0.9569987	0.0669710	1.0061008	1.0166412	0.6719798	0.7721367	0.2349726	0.9706510	0.8529127	0.6469890	1.0336373	1.0340057	0.9000807	0.9024140	0.3167941	0.9174636	0.6691696	0.4590180	0.1764164	0.7481700	1.0467614	0.6794759	0.3111645	0.5398040	1.0962514	0.6355275	0.3341932	1.0596638	0.0452475	0.7019596	0.1926580	0.9904278	0.9729424	0.1935938	0.0222825	0.9745434	0.6244020	0.8241142	0.8286956	1.0074886	0.1222017	0.3985729	0.1190236	0.7068583	0.0768973	0.2237647	0.9967101	1.0946906	0.7661858	0.0008339	1.0188079	0.0524323	0.5363558	0.6722966	0.1515695	0.6181139	0.4053455	0.2952297	0.3942797	0.3860067	1.0151300	1.0089253	0.0175884	1.0030927	0.2246920	0.2647661	0.9491191	0.1732813	0.8386139	1.0433462	0.7219241	0.9706418	0.2315090	0.3882518	0.9753409	0.0202577	0.5473160	0.1032842	0.5240718	0.4153691	0.5971679	0.4267378	0.6663802	0.3686123	0.5496850	0.4297825	0.9952949	0.6837345	0.6515600	0.6728257	0.9889064	0.8675177	0.2653230	0.7493849	0.7278128	0.9831276	0.0112245	0.0003337	0.5863614	0.9180192	0.0832358	0.1824612	0.7530464	0.4858306	0.0582570	0.3695060	0.4081450	0.2145361	0.7440580	0.2817004	0.5156836	0.8733193	0.2637164	0.7174835	0.6038468	0.1496160	1.0517372	0.9490060	0.1116789	0.8944186	0.8992059	0.6289650	0.4963465	0.8610506	0.9827422	0.8931786
2000	1.0725005	0.9996152	0.9845941	0.9651854	1.0012738	0.7873052	0.2754348	0.5492507	0.8445682	0.7215570	0.5850612	0.9435695	0.0917634	1.0181386	0.7176748	0.7735446	0.3054462	0.8927647	0.4359947	0.6129661	0.7808011	0.8987153	0.9390366	0.4194322	0.9365409	0.0744627	1.0504509	1.0586147	0.6233460	0.7290057	0.2795380	0.9891060	0.8754713	0.6887561	0.9706015	1.0287645	0.9227134	0.8138778	0.4597672	0.8602901	0.6209961	0.3963551	0.2419873	0.8282719	0.9745616	0.7991152	0.3226037	0.5411151	0.9348475	0.5423700	0.3558549	1.0605725	0.0447333	0.6555145	0.1975180	0.9614172	0.9554508	0.2158828	0.0076430	1.1008488	0.6726275	0.7652878	0.8960070	0.8837328	0.1350034	0.3923609	0.1305029	0.7178032	0.0541315	0.2331009	1.0990532	1.0577003	0.8442649	0.0000000	0.9696478	0.0485113	0.5007571	0.6062495	0.1891398	0.6087281	0.3064027	0.2560657	0.3633126	0.3299425	0.9903618	1.0923656	0.0202153	0.9758568	0.2381509	0.2279012	1.0300966	0.1194270	0.8669409	1.0249597	0.6891475	0.9633894	0.1826369	0.3518454	1.0902438	0.0175014	0.5079956	0.0772909	0.5126524	0.4248405	0.5512038	0.4413946	0.6513869	0.4391587	0.5651576	0.4967934	1.0019524	0.6337711	0.6596218	0.6641216	1.0549356	0.7713354	0.2293234	0.7811910	0.6784452	1.0335240	0.0123685	0.0004066	0.5288733	0.8776057	0.0407963	0.1544881	0.7386534	0.4128312	0.0618065	0.3816529	0.4188674	0.1432745	0.7630678	0.2692393	0.5251181	0.8051996	0.2250920	0.7098061	0.6454700	0.1493044	1.0201389	0.9808533	0.0683324	0.9032826	0.9305952	0.6500596	0.5041211	0.9943511	1.0033151	1.0059114
2100	0.9922451	0.9972092	1.0307880	0.8897458	0.9652415	0.8005785	0.2897141	0.4450413	0.6498332	0.6869223	0.6180341	1.0136030	0.1132939	0.9296787	0.7342798	0.8357340	0.3508452	0.9239527	0.5263211	0.6285742	0.7995693	1.0092449	1.0209231	0.4208015	0.9743480	0.0849401	0.9669389	1.0790070	0.5947553	0.5066397	0.2892856	1.0254258	0.8242632	0.5313299	0.8590823	1.0596088	1.0182468	0.8812734	0.5496397	0.9893945	0.5932361	0.4241757	0.3861323	0.7804470	1.0483644	0.6945546	0.3435584	0.4936973	1.0097826	0.4751039	0.3186400	0.9499435	0.0484806	0.7392343	0.1992793	1.0429950	0.9739400	0.1861426	0.0136389	1.0376794	0.6848026	0.7477671	0.8633504	0.8842772	0.1367154	0.4067246	0.1228546	0.7157110	0.0659278	0.3155809	1.0352309	0.9825756	0.8531285	0.0002455	0.9791639	0.0477187	0.4859621	0.6007713	0.2273646	0.6328269	0.3813306	0.2268010	0.3329222	0.2996859	1.0058198	0.9514421	0.0163394	0.9987867	0.2227073	0.2766906	1.0200849	0.1674990	0.9721642	1.0557349	0.7040347	0.9651545	0.2465166	0.3777990	0.9562873	0.0122803	0.6600738	0.0676730	0.4273287	0.4382396	0.6027684	0.3785060	0.6840200	0.4017407	0.5685744	0.4431037	0.9736670	0.6300376	0.5836239	0.7255393	1.0316217	0.7897290	0.1825611	0.7125374	0.6756101	0.8923493	0.0097944	0.0005802	0.5348725	0.9666480	0.0892514	0.1320367	0.6771405	0.3906814	0.0570996	0.4128302	0.4380163	0.2065023	0.7847463	0.3131454	0.5352747	0.8166582	0.3272896	0.6740299	0.6478615	0.1723159	0.9612219	1.0079015	0.0933865	0.8491482	0.7410312	0.7024307	0.5207415	1.0066127	0.9671984	0.9264810
2200	1.0125834	1.0203158	0.9453863	0.9280633	0.9446216	0.8392759	0.2756046	0.5151219	0.7247240	0.7429871	0.5711839	1.0096139	0.0957382	0.9423250	0.7883825	0.8644758	0.2696529	0.9115282	0.4652393	0.7210290	0.8269456	0.9881873	1.0523073	0.4088986	0.9237194	0.0822381	1.0153954	1.0374453	0.7166359	0.6537413	0.3196978	0.9253107	0.8013290	0.6499078	1.0001863	1.1290176	0.9658510	0.9108405	0.4894684	0.8895477	0.6272168	0.5247564	0.3339663	0.6774786	0.9647019	0.7707367	0.4284758	0.5231577	0.9960635	0.5188378	0.3089991	0.9518017	0.0493718	0.6516666	0.1608684	0.9276425	1.0032681	0.1595053	0.0120848	1.0786719	0.5689260	0.7488458	0.9485421	1.0127409	0.0987262	0.3923675	0.1383483	0.6725095	0.0783615	0.2565480	1.0139519	1.0512254	0.7469942	0.0027492	0.9629047	0.0391171	0.4718309	0.6708002	0.2121271	0.6909813	0.3900598	0.2606050	0.4112908	0.2795037	0.9451991	1.0460467	0.0220032	1.0780748	0.2144790	0.2856265	0.9956037	0.1621906	0.9121433	1.0202107	0.6984031	1.0008012	0.2104917	0.3525365	0.9076417	0.0220248	0.5235126	0.0678962	0.4936914	0.4256323	0.5722622	0.4205670	0.6110647	0.3975649	0.3890555	0.4275201	0.9327302	0.6148593	0.5945415	0.7220380	0.9236252	0.9194676	0.2063634	0.6655320	0.6474711	0.9558682	0.0046992	0.0001115	0.5064183	0.9381952	0.0522381	0.1760839	0.6907633	0.4059999	0.0689885	0.3696338	0.3821849	0.1778771	0.7736364	0.2570802	0.4892140	0.8026766	0.2744536	0.7078557	0.7647870	0.1356992	0.9591873	0.9595769	0.1037939	0.9234727	0.9033956	0.6357600	0.5047972	0.9376433	0.9946198	0.9674361
2300	1.0170764	0.9557449	1.0309423	0.8514721	1.0230088	0.8370467	0.3385790	0.4830900	0.6264585	0.8000299	0.5922598	1.0389962	0.0910156	0.9452593	0.6733873	0.8341525	0.3406157	0.9503019	0.4700792	0.6957937	0.7936320	0.9806648	1.0073003	0.4350014	0.9242635	0.0617118	1.0805116	1.0785040	0.6835893	0.5635623	0.2972809	0.9325834	0.8176947	0.6210998	0.9712824	0.9704888	0.9975696	0.8486013	0.4211663	0.8091976	0.6297338	0.4979111	0.3642115	0.7268389	0.9490889	0.6901788	0.2683382	0.4280828	0.9849470	0.5058974	0.3060644	0.9485881	0.0618671	0.5701498	0.1603866	0.9552062	1.0148890	0.1614358	0.0110653	1.0460673	0.5915253	0.7206028	0.8848692	0.9455168	0.1195085	0.3572943	0.1473712	0.7228516	0.0903729	0.2524340	0.9851422	1.0255737	0.8640736	0.0034940	0.9846457	0.0459815	0.4848441	0.7312078	0.1982105	0.6137827	0.3220345	0.2855012	0.3864843	0.2823477	0.9744741	1.0080241	0.0144883	1.0381431	0.2112336	0.2887452	0.9795719	0.1456756	0.8845310	0.9580449	0.7337642	1.1154489	0.1870480	0.3518360	0.9528082	0.0225426	0.5325468	0.0597911	0.4462431	0.3782718	0.5555059	0.3633348	0.5392825	0.3913020	0.5040773	0.3770472	1.0274105	0.7185146	0.6622491	0.7300406	0.9946842	0.7939187	0.1877188	0.7298440	0.6299091	0.9873824	0.0109157	0.0019681	0.5536302	0.9198872	0.0583672	0.1858270	0.6145503	0.4662130	0.0882697	0.4310004	0.3451406	0.1489881	0.7598655	0.2408345	0.5900570	0.8130104	0.3241892	0.6756443	0.6678880	0.1634881	1.0481490	0.9800820	0.1229742	0.9552699	0.9085213	0.6685010	0.5102983	0.9562982	1.0173812	1.0750824
2400	0.9935868	0.9910697	0.9580736	0.8036044	1.0395275	0.7901604	0.3014425	0.5473791	0.6763444	0.7739913	0.6938495	0.9385586	0.1280701	0.9264828	0.7530972	0.7988524	0.3182202	0.9188701	0.3815585	0.6300275	0.8086463	1.0044882	1.0312381	0.3604598	0.9977857	0.0834463	1.0390961	1.0203831	0.7202122	0.6708945	0.2832031	0.9055895	0.8935089	0.7172866	0.9541311	1.0214598	1.0538978	0.8765020	0.4415246	0.8983949	0.6198069	0.5307237	0.3171953	0.7886491	1.0561703	0.7905880	0.3435267	0.4142547	1.0161636	0.5029950	0.3064965	1.0024536	0.0653033	0.6467941	0.1984794	1.0145268	1.0882294	0.1493134	0.0061515	0.9477628	0.5979024	0.7153639	0.8610880	0.8969206	0.1405718	0.3662535	0.1166421	0.6360504	0.0710733	0.2602320	0.9794774	0.9932358	0.8082160	0.0000509	1.0804360	0.0456759	0.5314955	0.5462690	0.1962531	0.5941283	0.3284678	0.2428173	0.4090741	0.2579220	0.9429458	1.0551735	0.0079919	1.0352264	0.2382246	0.2692039	1.1016146	0.1258965	0.8621105	1.0507171	0.6456894	1.0335363	0.1743393	0.3155841	0.9462962	0.0113199	0.5609310	0.1220468	0.4186169	0.3868749	0.5530230	0.4355640	0.5877929	0.4155396	0.5881482	0.3489163	1.0554094	0.6505996	0.5837775	0.6720399	1.0177669	0.9398344	0.1919102	0.7260969	0.7589825	0.9903861	0.0052467	0.0000706	0.5405433	0.9418413	0.0424241	0.2055193	0.5741250	0.4821010	0.0548872	0.4296453	0.3566591	0.1541737	0.8642927	0.2426901	0.5047115	0.7877364	0.3580982	0.6804286	0.6112608	0.1348931	1.0664421	1.0033472	0.1057224	1.0066079	0.8959547	0.6485657	0.4114217	0.9246470	1.0519907	1.0743863
2500	1.0569505	0.8629869	0.9177740	0.8236316	1.0708984	0.7510181	0.2985504	0.4911470	0.7189660	0.7446518	0.6245380	1.0159558	0.0868553	0.8798850	0.7234720	0.8725984	0.3529324	0.9880250	0.4349633	0.7254971	0.6828284	1.0604662	1.0199321	0.4032923	0.8989229	0.0981902	1.0768669	0.9843432	0.5380515	0.4953097	0.2469592	0.9470074	0.8808539	0.5726155	1.0172813	0.9766850	1.0169049	0.8971323	0.5816816	0.8436610	0.5826364	0.5358952	0.4837165	0.6388113	1.0739550	0.7130743	0.3684553	0.4672824	1.0385608	0.4682858	0.3442328	0.9150046	0.0386490	0.7038223	0.2242444	0.9470503	1.0151463	0.1549193	0.0138843	1.0023269	0.6262813	0.8028965	0.7969589	1.0191040	0.1043294	0.3649995	0.0979325	0.5938452	0.0720323	0.2571441	1.0051993	0.9610041	0.7680529	0.0000180	1.0413758	0.0427663	0.5450268	0.6168185	0.2198336	0.6905667	0.4238365	0.2673757	0.3245055	0.3648100	0.9207872	1.0345110	0.0075048	1.0996033	0.2346243	0.2733471	1.0575849	0.1691325	0.8853764	0.9385202	0.7356364	1.0590938	0.2022110	0.3228886	1.0041350	0.0032933	0.5184224	0.0693453	0.3912487	0.3355516	0.5558029	0.3585797	0.5593957	0.3957109	0.5870713	0.4281036	0.9077567	0.7049656	0.5854123	0.6813513	1.0448739	0.9218823	0.2193066	0.7415040	0.7764183	1.0740216	0.0093756	0.0004613	0.5366356	0.9065809	0.0780073	0.1872713	0.6089802	0.3969827	0.0636950	0.3946814	0.3805487	0.1508247	0.8510236	0.2733795	0.5660657	0.7532217	0.3354699	0.6168124	0.7915705	0.1785527	1.0160312	0.9741542	0.1101411	0.9155431	0.8167022	0.7133294	0.5144305	0.9615403	0.9325112	0.9863155
2600	1.0238880	0.9892627	1.0281854	0.8661626	1.0614174	0.8267705	0.2777564	0.4789687	0.6779441	0.8398664	0.6823493	0.9302333	0.1043212	0.9047235	0.7036482	0.7758001	0.3209275	0.9788708	0.4956906	0.6953475	0.7964647	1.0128282	1.0685003	0.4169362	0.9556695	0.0847744	0.9923520	0.9453927	0.6354222	0.6031985	0.3036539	0.9512180	0.7895680	0.6926579	1.0586446	0.9592732	1.0271152	0.9439470	0.5201658	0.8215902	0.5936543	0.5828867	0.3923762	0.6871267	0.9870149	0.7055799	0.2968128	0.5056321	0.9981164	0.5740359	0.3152473	0.9250224	0.0508661	0.7886055	0.1837399	1.1041198	0.8622820	0.1590929	0.0159720	0.9928278	0.5850633	0.7305300	0.9085063	0.9385583	0.1112580	0.4367396	0.1125097	0.7371414	0.0843799	0.2223853	0.9487570	0.9405266	0.7885553	0.0000127	0.9645034	0.0590028	0.5438795	0.6245539	0.2278468	0.6927201	0.3380537	0.2517412	0.3399207	0.3880809	1.0001936	0.9080606	0.0183601	0.9832834	0.2715784	0.2386379	1.0219556	0.1744295	0.9058282	0.9645225	0.7480677	0.9690852	0.2011390	0.3395751	1.0466401	0.0087374	0.5110474	0.0677900	0.5424122	0.3824558	0.6142441	0.3362825	0.5704350	0.3433238	0.4842201	0.4773730	0.9731243	0.7026202	0.5435165	0.7926050	1.0100042	0.9353547	0.2260079	0.6607984	0.7757325	0.9551630	0.0023097	0.0000420	0.5532470	0.9622517	0.0497074	0.1616619	0.6670432	0.4027313	0.0441650	0.3776042	0.3433851	0.1804885	0.7691972	0.3145792	0.5053222	0.7947379	0.2895793	0.7276639	0.6616393	0.1432465	0.9416943	0.9759848	0.1525305	0.8527054	0.8122335	0.6018326	0.5086417	0.9860975	0.9762587	0.9730648
2700	0.9346638	1.0034363	1.0515377	0.8511724	0.9860265	0.8463741	0.2851541	0.5244448	0.7302018	0.7952237	0.6713984	1.0441792	0.0922175	0.9711709	0.6619909	0.8077818	0.3011700	0.9829873	0.4383880	0.6237097	0.8410847	1.0077645	0.9721942	0.3991800	1.0135493	0.0921965	1.0021685	1.0044186	0.6850133	0.7580025	0.2666907	1.0481463	0.8584661	0.7076766	1.0088759	1.0152631	0.9876896	0.8667519	0.4153839	0.9508314	0.6283110	0.5875699	0.3136614	0.6726785	1.0021074	0.7547542	0.3407077	0.5422486	1.1039537	0.5589663	0.3485854	0.9621996	0.0545587	0.6035752	0.1843599	0.9863577	0.9996164	0.1673242	0.0119884	0.9682285	0.6596140	0.8116286	0.9013535	1.0042926	0.1113684	0.3546634	0.1099369	0.5578702	0.0634177	0.2581480	0.9773273	1.0548638	0.7447746	0.0002724	1.1431417	0.0582744	0.5505872	0.6162628	0.1506769	0.6470714	0.3816349	0.2541407	0.4435194	0.3370932	0.9245621	0.9773957	0.0137595	0.9733976	0.2538142	0.2677112	0.9622481	0.1621778	0.8382857	1.0206794	0.7226214	0.9342204	0.2027122	0.3702390	0.9436580	0.0054584	0.5147413	0.0792455	0.4954238	0.3671104	0.6389985	0.3572852	0.6261403	0.3963791	0.4338529	0.4305487	1.0311188	0.7193025	0.6199880	0.7319225	1.0183957	0.8855642	0.2060201	0.7115137	0.7298272	0.9842335	0.0028273	0.0003727	0.5246172	1.0018078	0.0588754	0.1515744	0.6572720	0.4650315	0.0594801	0.4097077	0.3393357	0.1774971	0.7708148	0.2638709	0.5188678	0.9824710	0.3255185	0.6543322	0.7121850	0.1785326	0.9394611	1.0431836	0.1129382	0.9815861	0.8357411	0.6431993	0.4906808	1.0656276	0.9933078	0.9490260
2800	0.9966967	0.9856843	1.0443634	0.8039370	0.9410641	0.8283758	0.2783130	0.4818684	0.6743948	0.7468326	0.5969308	1.0304657	0.1218366	0.9410337	0.7591770	0.8447260	0.3179712	0.9989685	0.4761655	0.6784540	0.7493236	0.9295656	0.8806055	0.4265388	0.8831069	0.0919164	0.9558268	1.0439859	0.7536902	0.7259026	0.2822133	0.9742143	0.8660096	0.6304423	1.0181201	1.0721437	1.0930286	0.8548696	0.3550956	0.9277492	0.5849502	0.5537858	0.2932991	0.7210428	0.9478550	0.7916406	0.3092619	0.5062407	1.0288712	0.6024071	0.3114576	0.9328687	0.0408661	0.6233314	0.1858474	1.0663311	1.0497363	0.1510989	0.0041335	0.9748820	0.6401666	0.7666774	0.8786490	1.0298064	0.1196604	0.3560859	0.1058633	0.7888037	0.0761822	0.2232433	0.9913197	1.0309412	0.7921563	0.0022564	1.0589887	0.0510185	0.4886906	0.6270232	0.1912963	0.6389251	0.3593983	0.2953197	0.3748649	0.3147329	0.9871360	0.9884195	0.0112752	0.9977295	0.1976091	0.2994119	1.0039342	0.1460258	0.8902957	1.0842722	0.7540798	0.9293442	0.1539280	0.3682643	0.9299685	0.0107585	0.5074746	0.0781259	0.4422067	0.4387344	0.5137625	0.3825618	0.6552517	0.3820841	0.4304499	0.4207674	0.9658107	0.7542768	0.5568911	0.6765746	1.0260561	0.8515526	0.2236843	0.6991112	0.7459009	0.9761650	0.0084522	0.0002235	0.5185936	1.0328912	0.0550650	0.1577433	0.6410415	0.4422271	0.0671793	0.4064669	0.3174838	0.1691211	0.7870226	0.3326433	0.4422980	0.8421648	0.3319291	0.7059032	0.6458849	0.1378649	1.1188696	0.9978084	0.1064957	0.9854679	0.8130151	0.7717133	0.4493185	1.0574284	0.9402386	0.9859303
