"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
5100	0.6212399	0.5909362	0.6799772	0.5347540	0.6452502	0.4150913	0.2323485	0.3136902	0.4203669	0.5651526	0.3437316	0.6407876	0.0532186	0.5716752	0.3739087	0.4992778	0.2289840	0.5197920	0.6923928	0.4636219	0.2270660	0.6664385	0.6682840	0.3822488	0.6856400	0.7029580	0.2950092	0.5162455	0.3751405	0.3540648	0.7141875	0.6900248	0.6165130	0.4615131	0.6192349	0.6390995	0.5404838	0.4492790	0.3534711	0.6670426	0.5359819	0.0311743	0.2528832	0.4945836	0.6085679	0.4322296	0.2636329	0.2272037	0.7739618	0.3085659	0.7148341	0.5807146	0.0458982	0.5237210	0.6006333	0.1371285	0.6594555	0.1280139	0.0801788	0.6148747	0.4912294	0.7205166	0.7205264	0.5014554	0.0801768	0.5242269	0.0359384	0.1676808	0.0267934	0.5860073	0.5439777	0.5023088	0.2910808	0.0003256	0.5967226	0.0188424	0.1116249	0.0880318	0.2311419	0.2987902	0.2556586	0.0665365	0.0350357	0.6387918	0.7952073	0.5979592	0.3081871	0.6593912	0.2796396	0.2972162	0.6235690	0.5331246	0.3066702	0.4358828	0.1665729	0.4538741	0.1920822	0.0530078	0.6101644	0.0615785	0.2854292	0.1848121	0.1489603	0.2590699	0.4133237	0.3048449	0.6485436	0.4325703	0.2369217	0.4060447	0.6247471	0.3975604	0.3333272	0.5492960	0.5170498	0.5892146	0.1720755	0.3421238	0.5445972	0.6545267	0.3280892	0.0605228	0.4277736	0.0174829	0.0168324	0.0610676	0.6452287	0.3366245	0.2980388	0.0076165	0.2313197	0.1699039	0.2479696	0.2321937	0.2362490	0.7643494	0.0017728	0.5534995	0.6772661	0.0832825	0.5959039	0.5511705	0.1555484	0.3300204	0.5825295	0.1666728	0.2702211	0.7933343	0.5380034	0.7123368
5200	0.7555845	0.6949614	0.6583040	0.5197270	0.6344948	0.4971937	0.1789450	0.3675875	0.4615411	0.4152619	0.4875370	0.6668119	0.0919513	0.7019422	0.4157082	0.5656976	0.2219183	0.4470130	0.6613467	0.5460348	0.2466144	0.6774526	0.6825269	0.4879455	0.6004716	0.8014778	0.3017149	0.7143613	0.3635396	0.3910947	0.6233686	0.6040618	0.6520582	0.7431286	0.8327176	0.6403850	0.7692540	0.4003982	0.2868074	0.6361095	0.5724344	0.0199018	0.2241257	0.3962940	0.6282765	0.4427465	0.1970610	0.0799426	0.7326810	0.3664996	0.7154607	0.6900381	0.0289946	0.6461649	0.6125741	0.1930942	0.6844033	0.1114000	0.0609858	0.7938799	0.5281806	0.7186786	0.6052388	0.6652444	0.0902139	0.7029878	0.0621959	0.2814142	0.0551421	0.6401053	0.7333370	0.5911273	0.4389928	0.0002327	0.6338916	0.0303462	0.0794578	0.0448753	0.2706334	0.3810846	0.4370786	0.0400429	0.0516851	0.6089520	0.5352906	0.6446393	0.3289764	0.5201368	0.3694472	0.3347208	0.5811605	0.4528139	0.3939656	0.3300604	0.2468133	0.4023991	0.1835210	0.1171062	0.4545063	0.0594314	0.1638748	0.0231216	0.1489621	0.3535871	0.3021471	0.2303551	0.3963529	0.5786594	0.2374219	0.3749056	0.5586767	0.4763890	0.3673636	0.4303475	0.5044229	0.7024216	0.1568622	0.5135570	0.4796876	0.6233504	0.2853915	0.0496748	0.4840116	0.0147923	0.0652214	0.0916128	0.5937520	0.4068422	0.3548188	0.0091991	0.2549838	0.1892137	0.4036820	0.3139690	0.2956523	0.6939942	0.0187693	0.5298840	0.6757542	0.0353845	0.6233498	0.5894726	0.2387861	0.6204178	0.6107440	0.2041446	0.2515009	0.5811411	0.5908830	0.6327915
5300	0.6504546	0.6103056	0.6809163	0.5315392	0.7489976	0.4641647	0.1468173	0.4271501	0.3820680	0.5851187	0.4048015	0.6629943	0.0796790	0.5903013	0.4297958	0.4998178	0.3248452	0.4142497	0.6066753	0.3871045	0.3626319	0.7083125	0.7517718	0.4016837	0.6895369	0.6325029	0.3337731	0.8007229	0.5241663	0.5532005	0.8070050	0.7811071	0.5344049	0.7084362	0.6924959	0.7570893	0.6113571	0.5452463	0.2654362	0.5038829	0.4831026	0.0330130	0.2482157	0.4221119	0.5990838	0.4871914	0.2263619	0.0843765	0.5987857	0.3768373	0.6334549	0.6522357	0.0351746	0.6292300	0.7597472	0.1657436	0.5897002	0.1486019	0.1110367	0.6584677	0.6207908	0.7786059	0.6016239	0.6550635	0.0693495	0.7397074	0.0776021	0.3067730	0.0521934	0.6632200	0.6319929	0.7123277	0.5878166	0.0001660	0.5768695	0.0349100	0.1189750	0.0160168	0.2992341	0.3127894	0.4916991	0.0485470	0.0533122	0.7340227	0.6586150	0.5908602	0.2674047	0.5481826	0.3001987	0.2618151	0.6771459	0.4044609	0.3203159	0.4401591	0.1683823	0.3791039	0.1742126	0.0729582	0.5629041	0.0623412	0.2476530	0.0138227	0.1112043	0.2875815	0.3160367	0.3275407	0.2854054	0.6026869	0.2547947	0.3178663	0.5567940	0.5175979	0.4069256	0.4498712	0.4425015	0.7431101	0.1160715	0.6789760	0.5716242	0.6574678	0.2980670	0.0837036	0.3084666	0.0135831	0.0478475	0.0939464	0.5994449	0.3419925	0.1894304	0.0021621	0.2639224	0.1342884	0.3279301	0.1960109	0.3215217	0.6182876	0.0101766	0.4058402	0.5390159	0.0309565	0.5768667	0.6625480	0.1456625	0.5907185	0.6514810	0.1033327	0.2701341	0.6822547	0.5892791	0.6506273
5400	0.7933172	0.6445529	0.5802982	0.6983804	0.6148238	0.4508548	0.1651598	0.2916497	0.3678393	0.5853493	0.4360451	0.5397657	0.1123760	0.7280305	0.3364731	0.5761672	0.2295910	0.3932722	0.7171351	0.3006936	0.3657058	0.5920970	0.6415117	0.2876368	0.7050211	0.6415404	0.2044036	0.6315057	0.3684307	0.3292122	0.7405443	0.5476296	0.5936382	0.7456172	0.6442077	0.5961325	0.7257746	0.5219368	0.2558352	0.5385242	0.4584527	0.0195848	0.1919599	0.5014948	0.6668963	0.5561981	0.2682468	0.0948844	0.6528547	0.2964982	0.6776299	0.6171160	0.0281617	0.6465050	0.6950013	0.2437731	0.7224492	0.1116958	0.1149003	0.7047745	0.5127055	0.7355724	0.7781724	0.5943284	0.0804339	0.6056649	0.0685491	0.3197215	0.0676993	0.6769105	0.6813979	0.6871592	0.4184071	0.0005093	0.7069611	0.0349208	0.1310443	0.0208653	0.2494582	0.3143524	0.3113730	0.0205823	0.0835387	0.7013885	0.6271977	0.7589145	0.2962198	0.5464298	0.4020793	0.2835720	0.6878472	0.3970747	0.2494315	0.3988560	0.2119993	0.3659508	0.0982684	0.0597903	0.5899557	0.0786179	0.1679536	0.0233933	0.1246720	0.3383954	0.3151999	0.2677368	0.4810274	0.5677303	0.2152520	0.2689327	0.5661401	0.4436474	0.3600578	0.4639018	0.4886094	0.5367923	0.1543680	0.6473490	0.6520479	0.6825798	0.3541060	0.0503913	0.4418544	0.0210844	0.0388067	0.0667683	0.4974841	0.3502842	0.2587344	0.0176575	0.2195122	0.2205072	0.3813174	0.2277470	0.3826368	0.6140718	0.0216712	0.6140750	0.6041062	0.0322600	0.5323244	0.6978250	0.1111730	0.6917745	0.6507657	0.1544723	0.2942411	0.6523278	0.6233839	0.5031430
5500	0.6703468	0.6288533	0.5434450	0.6702597	0.7131524	0.4710493	0.1648941	0.3034525	0.3696507	0.6013919	0.4109166	0.8693683	0.1054816	0.5589131	0.3423620	0.5359773	0.2455269	0.4101912	0.8022910	0.3725021	0.1811427	0.5595723	0.6136191	0.3935126	0.5530525	0.6081931	0.2351030	0.8071149	0.3722072	0.4009983	0.6471363	0.7226366	0.5727306	0.6814154	0.6887978	0.6430767	0.6580302	0.4458541	0.2319436	0.6398839	0.3289423	0.0743007	0.2580237	0.4911867	0.6319978	0.3923931	0.2645055	0.1040738	0.6216010	0.4052884	0.8132622	0.6735909	0.0232247	0.4942037	0.6589768	0.1888245	0.7658050	0.1369341	0.0926152	0.6848291	0.7143010	0.6315214	0.5384248	0.6066063	0.0896148	0.7030535	0.1045978	0.3704003	0.0475901	0.7003135	0.6277885	0.6523240	0.5817050	0.0012693	0.6636438	0.0342357	0.1695925	0.0342472	0.2130931	0.3878949	0.4335459	0.0349662	0.0513386	0.5685723	0.4956395	0.7441127	0.3165952	0.5293343	0.3153804	0.4342937	0.6285377	0.4399706	0.3452832	0.3748828	0.2390526	0.4557534	0.1767479	0.1061982	0.5263069	0.1029978	0.2292715	0.0017622	0.1097420	0.3595020	0.3386676	0.2865588	0.3900026	0.4582486	0.2550412	0.3609097	0.5113236	0.6893911	0.4530558	0.4669208	0.5973098	0.7148148	0.1538986	0.6206857	0.5992896	0.7905387	0.3744529	0.0358074	0.3683031	0.0092145	0.0213726	0.1155342	0.5721941	0.3069588	0.2301559	0.0167652	0.2508266	0.3081791	0.4343398	0.2823319	0.2947392	0.6424946	0.0130303	0.4993261	0.5942130	0.0560120	0.5161957	0.7105037	0.1536825	0.6013124	0.5324392	0.0880941	0.2340432	0.5446555	0.5964359	0.8263040
5600	0.6545929	0.6677066	0.6001567	0.4677933	0.6430574	0.4419903	0.1709768	0.2903727	0.3581876	0.5015812	0.4056447	0.7539982	0.0744963	0.5511868	0.2855750	0.5816845	0.2491281	0.4636067	0.7103016	0.5088865	0.2945881	0.6830838	0.5177429	0.2818091	0.6773135	0.6541397	0.2732306	0.5832794	0.3872974	0.3661584	0.7242121	0.5712664	0.6734237	0.6683885	0.8283995	0.6323792	0.6356608	0.4583986	0.3419772	0.5448410	0.3712088	0.0219323	0.2488586	0.5431650	0.5510246	0.5441845	0.1686227	0.0702086	0.6398533	0.4143636	0.8585441	0.8133072	0.0459235	0.5760204	0.6691851	0.1820411	0.6290392	0.1440029	0.0701289	0.6381004	0.5514602	0.5684861	0.6249213	0.6201360	0.0590996	0.6720464	0.0701445	0.2718338	0.0362368	0.6258298	0.7484781	0.6748850	0.5285646	0.0005239	0.6578023	0.0212327	0.1895611	0.0282745	0.2195868	0.4295028	0.4008464	0.0477195	0.0196815	0.6427008	0.6049515	0.6379717	0.2457629	0.5923116	0.3757808	0.4206752	0.6015108	0.4496972	0.3589433	0.5238515	0.2263949	0.5425706	0.1533825	0.0842833	0.4490424	0.0827837	0.1830057	0.0030372	0.1248000	0.2069069	0.3169449	0.3393707	0.3873476	0.5313168	0.2084180	0.4003854	0.5164080	0.3922405	0.3358084	0.4812707	0.4317192	0.5636743	0.1414910	0.6821652	0.7622133	0.7798007	0.3373621	0.0569970	0.3534424	0.0115521	0.0411128	0.0590789	0.5060889	0.3612910	0.3490463	0.0234128	0.2266070	0.2066131	0.4689409	0.2233113	0.3252082	0.5936947	0.0239691	0.3996975	0.6903157	0.0735110	0.6862565	0.7163555	0.1709027	0.6388788	0.6192212	0.1513437	0.2550883	0.5901446	0.6468083	0.7081482
5700	0.7443715	0.7876186	0.7174869	0.5999789	0.6425711	0.3801803	0.2068611	0.2967463	0.4724122	0.4573027	0.4806150	0.7292698	0.1055094	0.6233412	0.3465486	0.4571999	0.2227936	0.3367808	0.7146265	0.5044291	0.3375007	0.6456695	0.6646001	0.3123893	0.6552492	0.6460483	0.3043247	0.6795116	0.4588747	0.3789474	0.7396792	0.5981164	0.6455419	0.6640328	0.6574281	0.8311539	0.8696360	0.4507520	0.3721475	0.5323711	0.4558459	0.0294558	0.3081267	0.4237061	0.6910249	0.5142454	0.1759059	0.0641193	0.6764124	0.3679654	0.6363384	0.6896255	0.0501069	0.7422976	0.6353750	0.2276875	0.7040588	0.1886005	0.0877773	0.7015031	0.5647509	0.6976494	0.7606637	0.8089348	0.1221865	0.6289402	0.0525389	0.3567097	0.0622485	0.6330338	0.6653425	0.7398949	0.4651149	0.0006082	0.5793721	0.0198445	0.1093613	0.0403288	0.2127335	0.5683585	0.4195435	0.0233695	0.0659975	0.6740384	0.5349948	0.6649804	0.3397824	0.6249647	0.3403258	0.3178572	0.6734972	0.4462974	0.2814364	0.4510106	0.1952251	0.5127683	0.1561327	0.0481825	0.4867925	0.0280183	0.1818250	0.0139476	0.1725821	0.3410816	0.2987939	0.2719040	0.4624347	0.5361573	0.2085592	0.3959529	0.6022146	0.5366700	0.4104649	0.5370654	0.4106007	0.5819483	0.1079086	0.5210574	0.5466682	0.6923118	0.4119337	0.0579714	0.3206215	0.0124471	0.0251984	0.0704818	0.4446692	0.3116567	0.2089337	0.0360422	0.2700526	0.2097637	0.3981137	0.2046447	0.4117018	0.5765214	0.0110510	0.3044223	0.6769124	0.0314525	0.6972543	0.7287537	0.2236873	0.6148799	0.5592509	0.2058640	0.2849680	0.5727992	0.5306073	0.5483331
5800	0.7555170	0.5753317	0.8292893	0.6457871	0.5382788	0.4088935	0.1747662	0.3698296	0.4595779	0.4636310	0.4428033	0.6236857	0.1727598	0.7575701	0.3753698	0.4731124	0.2238468	0.4464809	0.6604249	0.4500650	0.4198888	0.6902757	0.5967064	0.3638973	0.6797332	0.6422186	0.2564703	0.6145203	0.4974537	0.5042521	0.6455101	0.6286747	0.6123873	0.6385297	0.6699886	0.8417275	0.6019326	0.5001639	0.2871704	0.5820984	0.4926154	0.0430351	0.1993345	0.4026985	0.6861106	0.4805271	0.2294183	0.0364946	0.6421733	0.4537291	0.6278431	0.5921465	0.0377958	0.6612375	0.6484177	0.3764472	0.6866746	0.1220150	0.0896576	0.7478199	0.5719615	0.5678429	0.6375070	0.7864425	0.0599514	0.6670642	0.0550264	0.3428989	0.0407857	0.6454235	0.6551485	0.6807999	0.6289641	0.0000779	0.5731944	0.0442039	0.1259977	0.0673806	0.2580140	0.5221288	0.3543457	0.0198913	0.0294769	0.5464187	0.6874318	0.6273308	0.2682237	0.4926215	0.3326186	0.4432359	0.6353169	0.4367688	0.4041956	0.5132079	0.2866021	0.4643688	0.1491349	0.0538525	0.5355588	0.0403231	0.1142168	0.0028696	0.1557087	0.3584198	0.3254621	0.2810321	0.5041516	0.5700732	0.2104982	0.3610222	0.4951851	0.5220409	0.4308091	0.5274544	0.4433748	0.7509715	0.1342677	0.5703804	0.6524307	0.5519574	0.3854888	0.0257315	0.4097325	0.0184779	0.0658763	0.0699066	0.5618296	0.4504731	0.3076414	0.0185262	0.2929325	0.3008945	0.5490007	0.1806768	0.3074021	0.6885289	0.0206636	0.4469070	0.5430193	0.0408601	0.6455746	0.6360007	0.1442987	0.5366368	0.7833987	0.1621689	0.2137370	0.5675117	0.5921959	0.7007443
5900	0.6318448	0.6568916	0.7323421	0.6915374	0.5652654	0.4622604	0.1516671	0.3843730	0.4237218	0.5223588	0.3591549	0.6302633	0.0908984	0.6160091	0.4258550	0.6083034	0.2275453	0.4204098	0.7500513	0.4186441	0.2269633	0.6278071	0.7910143	0.4867558	0.5472651	0.5634008	0.3046121	0.5724907	0.5191863	0.4956041	0.6924572	0.5770512	0.5838153	0.6004474	0.6965719	0.7215275	0.7047128	0.6403979	0.2435221	0.5395985	0.5461687	0.0729905	0.2023522	0.5520755	0.5332774	0.3999249	0.2021788	0.0414286	0.7508127	0.5674199	0.6234891	0.5572582	0.0543243	0.6494336	0.6225151	0.2974068	0.7533851	0.0969328	0.0713603	0.5404065	0.5873815	0.7337767	0.7193972	0.6330057	0.1743813	0.7091284	0.0620654	0.2722119	0.0473399	0.6658366	0.7224786	0.6101395	0.5435822	0.0002637	0.7718876	0.0203190	0.1626054	0.1029054	0.2700963	0.3552785	0.3744009	0.0283050	0.0474444	0.6263972	0.8030933	0.6768215	0.3881403	0.6579481	0.2579279	0.3229773	0.5821431	0.5180752	0.3764190	0.4948163	0.2359105	0.4494737	0.1806564	0.0539734	0.4827492	0.0393899	0.1893254	0.0052957	0.1396533	0.3951696	0.4107179	0.2516879	0.4605782	0.6081006	0.2363683	0.3571015	0.5827068	0.5177942	0.4431606	0.4188544	0.4795401	0.6713407	0.1321183	0.7197193	0.6095959	0.6791394	0.3424327	0.0469208	0.4053646	0.0365388	0.0758808	0.0895518	0.5409830	0.4104766	0.3209172	0.0163960	0.3106531	0.2723556	0.4075810	0.2091969	0.3571278	0.6945678	0.0114185	0.4971048	0.6699665	0.0802721	0.5270943	0.6810376	0.1082876	0.5215666	0.5170789	0.1312143	0.2368965	0.6295396	0.6059944	0.7627185
6000	0.6835345	0.5865866	0.5719892	0.5480523	0.6270200	0.4492654	0.1687746	0.3300600	0.4362282	0.5227358	0.4296060	0.5944041	0.0701955	0.6048791	0.3478517	0.5957029	0.1920816	0.4788407	0.7475061	0.3580340	0.2683831	0.5410789	0.5547608	0.3219951	0.6721080	0.6693649	0.3728591	0.6531269	0.3488279	0.4717344	0.7429717	0.6376969	0.6181485	0.6923035	0.5999444	0.6075903	0.5532595	0.5473769	0.3143083	0.7050197	0.3843283	0.0270680	0.1759991	0.4653314	0.7124383	0.4291836	0.1958991	0.0169142	0.6783695	0.3598352	0.6809839	0.5882811	0.0514820	0.5482000	0.6507321	0.2702035	0.7181014	0.1616615	0.1324317	0.5521842	0.5237140	0.5719818	0.7368272	0.5939484	0.1268576	0.7127725	0.0822658	0.3927920	0.0368437	0.6153631	0.7742840	0.6777186	0.6199970	0.0030409	0.6845770	0.0321973	0.0877443	0.0536274	0.2880042	0.3024121	0.3511319	0.0282711	0.0496697	0.6044380	0.6896901	0.7452553	0.2716896	0.6184636	0.3212602	0.3565013	0.7034421	0.4275065	0.3144119	0.3952952	0.2065874	0.4463831	0.1334698	0.0698781	0.5484029	0.0420256	0.2138540	0.0029337	0.2038560	0.4637584	0.4066510	0.2279981	0.3314382	0.5114125	0.2514871	0.3249632	0.5792315	0.7045102	0.3550208	0.4713023	0.4609272	0.6253634	0.1896719	0.4765326	0.7704424	0.7215704	0.3569142	0.0481319	0.4227442	0.0114759	0.0265689	0.0743568	0.5306822	0.3425620	0.2883972	0.0046744	0.2769870	0.2107709	0.4886478	0.2825054	0.4628763	0.5065063	0.0173059	0.4851941	0.6923822	0.0979653	0.5809998	0.6584254	0.1491769	0.5135381	0.6316193	0.0915253	0.3108508	0.6056114	0.6502541	0.6503660
6100	0.6922474	0.6462285	0.6040410	0.8233873	0.6261291	0.5032881	0.2271683	0.3493863	0.3926871	0.5443792	0.4323012	0.6869137	0.1276786	0.6060053	0.3659142	0.4469446	0.1540885	0.4493658	0.7192927	0.4823192	0.2761729	0.7584748	0.7800179	0.3504519	0.6613291	0.7215711	0.3019882	0.7839368	0.5339899	0.3704139	0.5118933	0.7094516	0.6476708	0.5683438	0.5471932	0.5946219	0.6499962	0.4249568	0.3662589	0.6932404	0.4229690	0.0311781	0.2465882	0.4057385	0.6337775	0.4361787	0.2360136	0.0739803	0.7453684	0.3569059	0.6383110	0.6945850	0.0575728	0.6758046	0.5023318	0.2031946	0.6402319	0.1065248	0.0995942	0.6748201	0.5701228	0.6957327	0.5071810	0.6311413	0.1614799	0.6240868	0.0947945	0.4372641	0.0757975	0.6179789	0.7238428	0.6835043	0.4306322	0.0053119	0.5705798	0.0341375	0.1179793	0.0670817	0.2650204	0.3325038	0.4142276	0.0401052	0.0210817	0.5702865	0.6600844	0.6545273	0.3974885	0.6104815	0.3193970	0.4421621	0.6282830	0.4358831	0.2205396	0.3792141	0.2574813	0.4229907	0.1901152	0.0836405	0.4460233	0.0647345	0.1784694	0.0207291	0.1510184	0.3004148	0.3720106	0.2455196	0.4197136	0.5005721	0.1813631	0.4755893	0.5727479	0.5500321	0.3472319	0.4614751	0.5008805	0.5754825	0.1397164	0.6839109	0.6438978	0.5517315	0.3235230	0.0759601	0.4652291	0.0262792	0.0479738	0.0920930	0.4832157	0.3047299	0.2358293	0.0257557	0.2614436	0.2827167	0.3459712	0.2062414	0.3489914	0.5062838	0.0316514	0.4598491	0.6966890	0.0764606	0.5907668	0.6730297	0.1365033	0.5293585	0.6403313	0.1691717	0.1931889	0.5861924	0.6658595	0.7146673
6200	0.7388080	0.6300415	0.5779124	0.4935489	0.6588339	0.4674212	0.1965204	0.4204124	0.4230870	0.5749919	0.3737926	0.7124868	0.0870507	0.7137459	0.3630551	0.5670635	0.2041472	0.4898104	0.6269757	0.4226512	0.2498097	0.6807632	0.6835224	0.3573322	0.6744876	0.6852169	0.2340393	0.6004864	0.3498888	0.3367001	0.5667041	0.6892675	0.6746116	0.6800640	0.5902148	0.6286269	0.6984538	0.4470935	0.2854015	0.5729584	0.4750068	0.0319182	0.2191090	0.5814709	0.6620520	0.4608163	0.2747880	0.0421601	0.8819225	0.3057130	0.5825820	0.7696487	0.0305103	0.6675692	0.6301172	0.2130073	0.7191116	0.0959581	0.1217950	0.6537280	0.6355171	0.6582583	0.6178461	0.6253387	0.1669480	0.6039191	0.0893123	0.3358379	0.0399862	0.6588179	0.6180071	0.7417664	0.5444438	0.0000464	0.6091788	0.0377432	0.1119832	0.0336156	0.2684191	0.3165222	0.4685535	0.0187909	0.0388334	0.7164994	0.6157649	0.6832267	0.3063568	0.5918987	0.3109174	0.3666574	0.5644503	0.5012127	0.3198396	0.5100136	0.2180896	0.5082930	0.1432325	0.1029607	0.4508777	0.0649016	0.2070913	0.0025693	0.1074920	0.3193828	0.4138331	0.2566035	0.3508864	0.4993729	0.2477648	0.4195647	0.5754451	0.4373601	0.3586610	0.4675029	0.4590828	0.6146424	0.1301574	0.5169097	0.5751006	0.5774550	0.4072152	0.0299483	0.4332802	0.0264032	0.0325144	0.1023034	0.6582407	0.3794931	0.2128739	0.0321764	0.2302215	0.2322632	0.4446078	0.2832327	0.2586666	0.5755231	0.0084507	0.4454527	0.6159669	0.0399086	0.6072087	0.6688401	0.1689459	0.5516258	0.4676889	0.2016962	0.4207750	0.5972329	0.4443585	0.6202557
6300	0.7509884	0.6503234	0.6532734	0.5199764	0.7682291	0.4786219	0.1468902	0.3372762	0.3842527	0.4992149	0.4858687	0.7552317	0.0966091	0.6961657	0.3271938	0.5270966	0.1394059	0.3966746	0.7199278	0.3551648	0.3336288	0.5887084	0.7918738	0.4242315	0.6839818	0.6187062	0.2065097	0.6711340	0.4863453	0.3707184	0.5689495	0.7115987	0.6386064	0.5433537	0.7621727	0.6854931	0.6974340	0.5114187	0.3238694	0.5498951	0.4483491	0.0475218	0.2634689	0.4465220	0.6211833	0.5631282	0.2175879	0.0796455	0.7003192	0.3728074	0.6757561	0.5127294	0.0234969	0.8205263	0.6695374	0.3755813	0.5949743	0.1509969	0.0643092	0.5979679	0.5251108	0.6061311	0.6414488	0.5051475	0.0580138	0.5911694	0.0541929	0.2967637	0.0508111	0.6578280	0.6638438	0.7441670	0.5745716	0.0009579	0.6138283	0.0288266	0.1449321	0.0539589	0.3832346	0.3033931	0.3856976	0.0709045	0.0673596	0.5854416	0.6504827	0.7991231	0.3637578	0.8355986	0.2280650	0.3447657	0.6316917	0.4227294	0.2721218	0.5004519	0.1614041	0.5694877	0.1260079	0.0738061	0.5183252	0.0549942	0.1875053	0.0120119	0.1298221	0.2909285	0.4373502	0.1499556	0.4060668	0.5703664	0.2617182	0.3610788	0.5767232	0.5508358	0.3656635	0.4349696	0.5887868	0.6671671	0.0902552	0.6345214	0.6185522	0.7193797	0.3404211	0.0215684	0.4157879	0.0176423	0.0243829	0.0867877	0.4813431	0.3053335	0.2554512	0.0332919	0.2332083	0.1596014	0.4160568	0.2476971	0.3737388	0.5939655	0.0082028	0.4085771	0.4847336	0.0567286	0.5408827	0.5019626	0.1602969	0.5198026	0.5185291	0.1928078	0.2448780	0.6588210	0.5422464	0.5906733
6400	0.7842296	0.5621556	0.6901390	0.5195984	0.6323805	0.4611588	0.2204191	0.3152851	0.3520237	0.5832402	0.6168616	0.5946619	0.1093314	0.6723234	0.4625902	0.5805299	0.1793049	0.4486669	0.5802835	0.3485527	0.1718883	0.6255599	0.6809340	0.3240742	0.6683529	0.6727936	0.1990267	0.5984445	0.5180109	0.4679986	0.7159414	0.7432108	0.5948822	0.6194830	0.5760733	0.5487037	0.6044417	0.4449605	0.2884685	0.5299972	0.3742523	0.0801585	0.1830246	0.4958489	0.6377914	0.4341933	0.2077901	0.0543189	0.6799801	0.3944041	0.7677633	0.7547109	0.0288653	0.7198669	0.6817785	0.2664260	0.6054702	0.1128515	0.1216258	0.6835075	0.5299369	0.7385591	0.7049527	0.7829401	0.0639484	0.6683705	0.0651573	0.2424596	0.0870867	0.5916903	0.7468400	0.7495706	0.5139781	0.0005786	0.5926862	0.0524125	0.2024057	0.0321570	0.2537432	0.3385780	0.3893489	0.0685666	0.0381981	0.6100977	0.6363967	0.6781540	0.2934046	0.7724166	0.3238565	0.3402274	0.6538234	0.4510154	0.3979994	0.3976744	0.2347216	0.5557613	0.1615244	0.1039920	0.4627663	0.0397839	0.2400836	0.0122973	0.1523584	0.2752429	0.4551206	0.2170523	0.4163797	0.4185487	0.3073034	0.4442045	0.5276887	0.6329067	0.3862823	0.6378694	0.5703751	0.6891855	0.1214902	0.5581148	0.7497390	0.7099465	0.3526667	0.0549428	0.4159014	0.0088815	0.0656853	0.0410999	0.6212425	0.2996118	0.2737572	0.0155770	0.3413327	0.1665542	0.4343955	0.2541632	0.3553755	0.5276514	0.0096415	0.4870264	0.8187712	0.0881145	0.5386774	0.5996473	0.1565343	0.5811888	0.5481159	0.1774544	0.2378465	0.6414079	0.5198298	0.5716096
